demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,handling_per_lb,wgt,pathDist,arcCt,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
4106,19,2,1005,1567,VND->FC,1694.7,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,290.0,1878.6,2,1692.5,1705.88,1009.4,3.6,9.0,TL,5.4,0.0,0.0,0.0
4106,20,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,290.0,1887.8,3,1692.5,1705.88,1009.4,4.6,9.0,LTL,4.4,0.0,0.0,0.0
4106,21,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,290.0,1887.8,3,1692.5,1705.88,1009.4,4.1,9.0,TL,4.9,0.0,0.0,0.0
4198,22,2,31334,1419,VND->LMD,2435.0,0,0,0,0.0,0,0,0,0.0,31334,0.0,312.0,2435.0,1,2435.0,520.0,292.13,6.5,11.0,LTL,4.5,1.0,566.76,1.0
4198,23,2,1001,1563,VND->FC,20.7,31334,164,FC->LMD,2424.2,0,0,0,0.0,31334,0.02,312.0,2444.9,2,2435.0,520.0,292.13,7.0,11.0,LTL,4.0,0.0,0.0,0.0
4198,24,2,1004,1566,VND->FC,2218.1,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,312.0,2451.4,2,2435.0,520.0,292.13,5.5,11.0,LTL,5.5,0.0,0.0,0.0
4198,25,2,1007,1569,VND->FC,1310.0,31334,1112,FC->LMD,1126.1,0,0,0,0.0,31334,0.02,312.0,2436.1,2,2435.0,520.0,292.13,5.9,11.0,LTL,5.1,0.0,0.0,0.0
4198,26,2,1001,1563,VND->FC,20.7,31334,164,FC->LMD,2424.2,0,0,0,0.0,31334,0.02,312.0,2444.9,2,2435.0,520.0,292.13,4.9,11.0,TL,6.1,0.0,0.0,0.0
4198,27,2,1004,1566,VND->FC,2218.1,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,312.0,2451.4,2,2435.0,520.0,292.13,4.5,11.0,TL,6.5,0.0,0.0,0.0
4198,28,2,1007,1569,VND->FC,1310.0,31334,1112,FC->LMD,1126.1,0,0,0,0.0,31334,0.02,312.0,2436.1,2,2435.0,520.0,292.13,4.4,11.0,TL,6.6,0.0,0.0,0.0
4198,29,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31334,638,FC->LMD,233.3,31334,0.04,312.0,2462.0,3,2435.0,520.0,292.13,6.0,11.0,LTL,5.0,0.0,0.0,0.0
4198,30,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31334,638,FC->LMD,233.3,31334,0.04,312.0,2462.0,3,2435.0,520.0,292.13,5.0,11.0,TL,6.0,0.0,0.0,0.0
4107,31,2,31335,1420,VND->LMD,2093.6,0,0,0,0.0,0,0,0,0.0,31335,0.0,122.0,2093.6,1,2093.6,106.09,24.22,5.5,11.0,LTL,5.5,1.0,300.4,1.0
4107,32,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,122.0,2112.5,2,2093.6,106.09,24.22,6.0,11.0,LTL,5.0,0.0,0.0,0.0
4107,33,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,122.0,2302.9,2,2093.6,106.09,24.22,4.9,11.0,LTL,6.1,0.0,0.0,0.0
4107,34,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,122.0,2102.4,2,2093.6,106.09,24.22,4.7,11.0,LTL,6.3,0.0,0.0,0.0
4107,35,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,122.0,2112.5,2,2093.6,106.09,24.22,4.3,11.0,TL,6.7,0.0,0.0,0.0
4107,36,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,122.0,2302.9,2,2093.6,106.09,24.22,4.2,11.0,TL,6.8,0.0,0.0,0.0
4107,37,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,122.0,2102.4,2,2093.6,106.09,24.22,3.8000000000000003,11.0,TL,7.199999999999999,0.0,0.0,0.0
4107,38,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,122.0,2317.9,3,2093.6,106.09,24.22,5.4,11.0,LTL,5.6,0.0,0.0,0.0
4107,39,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,122.0,2317.9,3,2093.6,106.09,24.22,4.7,11.0,TL,6.3,0.0,0.0,0.0
4166,40,2,31342,1427,VND->LMD,269.0,0,0,0,0.0,0,0,0,0.0,31342,0.0,304.0,269.0,1,269.0,620.41,462.99,1.5,5.0,LTL,3.5,1.0,158.29,1.0
4166,41,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,304.0,270.0,2,269.0,620.41,462.99,2.0,5.0,LTL,3.0,0.0,0.0,0.0
4166,42,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,304.0,270.0,2,269.0,620.41,462.99,1.0,5.0,TL,4.0,0.0,0.0,0.0
4110,43,2,31344,1429,VND->LMD,1283.0,0,0,0,0.0,0,0,0,0.0,31344,0.0,226.0,1283.0,1,1283.0,1130.0,610.81,3.5,10.0,LTL,6.5,1.0,287.02,1.0
4110,44,2,1001,1563,VND->FC,20.7,31344,174,FC->LMD,1269.5,0,0,0,0.0,31344,0.02,226.0,1290.2,2,1283.0,1130.0,610.81,4.0,10.0,LTL,6.0,0.0,0.0,0.0
4110,45,2,1007,1569,VND->FC,1310.0,31344,1122,FC->LMD,250.6,0,0,0,0.0,31344,0.02,226.0,1560.6,2,1283.0,1130.0,610.81,3.9,10.0,LTL,6.1,0.0,0.0,0.0
4110,46,2,1001,1563,VND->FC,20.7,31344,174,FC->LMD,1269.5,0,0,0,0.0,31344,0.02,226.0,1290.2,2,1283.0,1130.0,610.81,2.8,10.0,TL,7.2,0.0,0.0,0.0
4110,47,2,1007,1569,VND->FC,1310.0,31344,1122,FC->LMD,250.6,0,0,0,0.0,31344,0.02,226.0,1560.6,2,1283.0,1130.0,610.81,2.9,10.0,TL,7.1,0.0,0.0,0.0
4110,48,2,1001,1563,VND->FC,20.7,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,226.0,1571.1,3,1283.0,1130.0,610.81,4.4,10.0,LTL,5.6,0.0,0.0,0.0
4110,49,2,1001,1563,VND->FC,20.7,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,226.0,1571.1,3,1283.0,1130.0,610.81,3.4,10.0,TL,6.6,0.0,0.0,0.0
4112,50,2,31352,1437,VND->LMD,1930.2,0,0,0,0.0,0,0,0,0.0,31352,0.0,77.0,1930.2,1,1930.2,240.62,77.62,4.5,11.0,LTL,6.5,1.0,237.1,1.0
4112,51,2,1001,1563,VND->FC,20.7,31352,182,FC->LMD,1926.0,0,0,0,0.0,31352,0.02,77.0,1946.7,2,1930.2,240.62,77.62,5.0,11.0,LTL,6.0,0.0,0.0,0.0
4112,52,2,1003,1565,VND->FC,1884.2,31352,498,FC->LMD,143.4,0,0,0,0.0,31352,0.02,77.0,2027.6,2,1930.2,240.62,77.62,4.4,11.0,LTL,6.6,0.0,0.0,0.0
4112,53,2,1002,1564,VND->FC,1195.7,31352,340,FC->LMD,736.3,0,0,0,0.0,31352,0.02,77.0,1932.0,2,1930.2,240.62,77.62,4.7,11.0,LTL,6.3,0.0,0.0,0.0
4112,54,2,1001,1563,VND->FC,20.7,31352,182,FC->LMD,1926.0,0,0,0,0.0,31352,0.02,77.0,1946.7,2,1930.2,240.62,77.62,4.0,11.0,TL,7.0,0.0,0.0,0.0
4112,55,2,1003,1565,VND->FC,1884.2,31352,498,FC->LMD,143.4,0,0,0,0.0,31352,0.02,77.0,2027.6,2,1930.2,240.62,77.62,3.9,11.0,TL,7.1,0.0,0.0,0.0
4112,56,2,1002,1564,VND->FC,1195.7,31352,340,FC->LMD,736.3,0,0,0,0.0,31352,0.02,77.0,1932.0,2,1930.2,240.62,77.62,3.5,11.0,TL,7.5,0.0,0.0,0.0
4112,57,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31352,498,FC->LMD,143.4,31352,0.04,77.0,2042.6,3,1930.2,240.62,77.62,4.9,11.0,LTL,6.1,0.0,0.0,0.0
4112,58,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31352,498,FC->LMD,143.4,31352,0.04,77.0,2042.6,3,1930.2,240.62,77.62,4.4,11.0,TL,6.6,0.0,0.0,0.0
4170,59,2,31355,1440,VND->LMD,61.9,0,0,0,0.0,0,0,0,0.0,31355,0.0,374.0,61.9,1,61.9,1558.33,566.67,1.0,5.0,LTL,4.0,1.0,138.28,1.0
4170,60,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,374.0,79.4,2,61.9,1558.33,566.67,1.5,5.0,LTL,3.5,0.0,0.0,0.0
4170,61,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,374.0,79.4,2,61.9,1558.33,566.67,1.0,5.0,TL,4.0,0.0,0.0,0.0
4113,62,2,31356,1441,VND->LMD,1594.6,0,0,0,0.0,0,0,0,0.0,31356,0.0,351.0,1594.6,1,1594.6,975.0,633.12,4.5,10.0,LTL,5.5,1.0,443.14,1.0
4113,63,2,1001,1563,VND->FC,20.7,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,351.0,1599.7,2,1594.6,975.0,633.12,5.0,10.0,LTL,5.0,0.0,0.0,0.0
4113,64,2,1005,1567,VND->FC,1694.7,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,351.0,2123.0,2,1594.6,975.0,633.12,4.6,10.0,LTL,5.4,0.0,0.0,0.0
4113,65,2,1001,1563,VND->FC,20.7,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,351.0,1599.7,2,1594.6,975.0,633.12,3.4,10.0,TL,6.6,0.0,0.0,0.0
4113,66,2,1005,1567,VND->FC,1694.7,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,351.0,2123.0,2,1594.6,975.0,633.12,3.9000000000000004,10.0,TL,6.1,0.0,0.0,0.0
4113,67,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,351.0,2132.2000000000003,3,1594.6,975.0,633.12,5.1,10.0,LTL,4.9,0.0,0.0,0.0
4113,68,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,351.0,2132.2000000000003,3,1594.6,975.0,633.12,4.4,10.0,TL,5.6,0.0,0.0,0.0
4171,69,2,31357,1442,VND->LMD,1012.4,0,0,0,0.0,0,0,0,0.0,31357,0.0,294.0,1012.4,1,1012.4,1470.0,885.54,2.5,8.0,LTL,5.5,1.0,288.82,1.0
4171,70,2,1001,1563,VND->FC,20.7,31357,187,FC->LMD,993.0,0,0,0,0.0,31357,0.02,294.0,1013.7,2,1012.4,1470.0,885.54,3.0,8.0,LTL,5.0,0.0,0.0,0.0
4171,71,2,1008,1570,VND->FC,859.2,31357,1293,FC->LMD,171.5,0,0,0,0.0,31357,0.02,294.0,1030.7,2,1012.4,1470.0,885.54,2.6,8.0,LTL,5.4,0.0,0.0,0.0
4171,72,2,1001,1563,VND->FC,20.7,31357,187,FC->LMD,993.0,0,0,0,0.0,31357,0.02,294.0,1013.7,2,1012.4,1470.0,885.54,2.3,8.0,TL,5.7,0.0,0.0,0.0
4171,73,2,1008,1570,VND->FC,859.2,31357,1293,FC->LMD,171.5,0,0,0,0.0,31357,0.02,294.0,1030.7,2,1012.4,1470.0,885.54,2.1,8.0,TL,5.9,0.0,0.0,0.0
4171,74,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31357,1293,FC->LMD,171.5,31357,0.04,294.0,1032.7,3,1012.4,1470.0,885.54,3.0,8.0,LTL,5.0,0.0,0.0,0.0
4171,75,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31357,1293,FC->LMD,171.5,31357,0.04,294.0,1032.7,3,1012.4,1470.0,885.54,2.5,8.0,TL,5.5,0.0,0.0,0.0
4118,76,2,31367,1452,VND->LMD,681.2,0,0,0,0.0,0,0,0,0.0,31367,0.0,62.0,681.2,1,681.2,281.82,190.42,2.5,9.0,LTL,6.5,1.0,112.04,1.0
4118,77,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,62.0,681.8000000000001,2,681.2,281.82,190.42,3.0,9.0,LTL,6.0,0.0,0.0,0.0
4118,78,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,62.0,714.4,2,681.2,281.82,190.42,2.0,9.0,LTL,7.0,0.0,0.0,0.0
4118,79,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,62.0,681.8000000000001,2,681.2,281.82,190.42,1.7,9.0,TL,7.3,0.0,0.0,0.0
4118,80,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,62.0,714.4,2,681.2,281.82,190.42,1.5,9.0,TL,7.5,0.0,0.0,0.0
4118,81,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,62.0,716.1,3,681.2,281.82,190.42,2.5,9.0,LTL,6.5,0.0,0.0,0.0
4118,82,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,62.0,716.1,3,681.2,281.82,190.42,2.0,9.0,TL,7.0,0.0,0.0,0.0
4120,83,2,31369,1454,VND->LMD,957.9,0,0,0,0.0,0,0,0,0.0,31369,0.0,82.0,957.9,1,957.9,215.79,169.91,2.5,9.0,LTL,6.5,1.0,148.71,1.0
4120,84,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,82.0,958.1,2,957.9,215.79,169.91,3.0,9.0,LTL,6.0,0.0,0.0,0.0
4120,85,2,1008,1570,VND->FC,859.2,31369,1305,FC->LMD,290.9,0,0,0,0.0,31369,0.02,82.0,1150.1,2,957.9,215.79,169.91,3.1,9.0,LTL,5.9,0.0,0.0,0.0
4120,86,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,82.0,958.1,2,957.9,215.79,169.91,2.2,9.0,TL,6.8,0.0,0.0,0.0
4120,87,2,1008,1570,VND->FC,859.2,31369,1305,FC->LMD,290.9,0,0,0,0.0,31369,0.02,82.0,1150.1,2,957.9,215.79,169.91,2.1,9.0,TL,6.9,0.0,0.0,0.0
4120,88,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31369,1305,FC->LMD,290.9,31369,0.04,82.0,1152.1,3,957.9,215.79,169.91,3.5,9.0,LTL,5.5,0.0,0.0,0.0
4120,89,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31369,1305,FC->LMD,290.9,31369,0.04,82.0,1152.1,3,957.9,215.79,169.91,2.5,9.0,TL,6.5,0.0,0.0,0.0
4176,90,2,31373,1458,VND->LMD,565.7,0,0,0,0.0,0,0,0,0.0,31373,0.0,269.0,565.7,1,565.7,747.22,511.79,1.5,9.0,LTL,7.5,1.0,196.86,1.0
4176,91,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,269.0,567.4000000000001,2,565.7,747.22,511.79,2.0,9.0,LTL,7.0,0.0,0.0,0.0
4176,92,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,269.0,566.1,2,565.7,747.22,511.79,2.0,9.0,LTL,7.0,0.0,0.0,0.0
4176,93,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,269.0,567.4000000000001,2,565.7,747.22,511.79,1.5,9.0,TL,7.5,0.0,0.0,0.0
4176,94,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,269.0,566.1,2,565.7,747.22,511.79,1.5,9.0,TL,7.5,0.0,0.0,0.0
4176,95,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,269.0,567.8000000000001,3,565.7,747.22,511.79,2.5,9.0,LTL,6.5,0.0,0.0,0.0
4176,96,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,269.0,567.8000000000001,3,565.7,747.22,511.79,2.0,9.0,TL,7.0,0.0,0.0,0.0
4203,97,2,31374,1459,VND->LMD,2430.5,0,0,0,0.0,0,0,0,0.0,31374,0.0,191.0,2430.5,1,2430.5,909.52,673.72,6.5,12.0,LTL,5.5,1.0,420.85,1.0
4203,98,2,1001,1563,VND->FC,20.7,31374,204,FC->LMD,2419.2,0,0,0,0.0,31374,0.02,191.0,2439.9,2,2430.5,909.52,673.72,7.0,12.0,LTL,5.0,0.0,0.0,0.0
4203,99,2,1004,1566,VND->FC,2218.1,31374,678,FC->LMD,264.4,0,0,0,0.0,31374,0.02,191.0,2482.5,2,2430.5,909.52,673.72,5.5,12.0,LTL,6.5,0.0,0.0,0.0
4203,100,2,1005,1567,VND->FC,1694.7,31374,836,FC->LMD,736.0,0,0,0,0.0,31374,0.02,191.0,2430.7,2,2430.5,909.52,673.72,5.6,12.0,LTL,6.4,0.0,0.0,0.0
4203,101,2,1001,1563,VND->FC,20.7,31374,204,FC->LMD,2419.2,0,0,0,0.0,31374,0.02,191.0,2439.9,2,2430.5,909.52,673.72,4.9,12.0,TL,7.1,0.0,0.0,0.0
4203,102,2,1004,1566,VND->FC,2218.1,31374,678,FC->LMD,264.4,0,0,0,0.0,31374,0.02,191.0,2482.5,2,2430.5,909.52,673.72,4.5,12.0,TL,7.5,0.0,0.0,0.0
4203,103,2,1005,1567,VND->FC,1694.7,31374,836,FC->LMD,736.0,0,0,0,0.0,31374,0.02,191.0,2430.7,2,2430.5,909.52,673.72,4.4,12.0,TL,7.6,0.0,0.0,0.0
4203,104,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31374,678,FC->LMD,264.4,31374,0.04,191.0,2493.1,3,2430.5,909.52,673.72,6.0,12.0,LTL,6.0,0.0,0.0,0.0
4203,105,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31374,678,FC->LMD,264.4,31374,0.04,191.0,2493.1,3,2430.5,909.52,673.72,5.0,12.0,TL,7.0,0.0,0.0,0.0
4121,106,2,31376,1461,VND->LMD,146.9,0,0,0,0.0,0,0,0,0.0,31376,0.0,82.0,146.9,1,146.9,315.38,158.48,1.0,5.0,LTL,4.0,1.0,70.83,1.0
4121,107,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,82.0,154.7,2,146.9,315.38,158.48,1.5,5.0,LTL,3.5,0.0,0.0,0.0
4121,108,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,82.0,154.7,2,146.9,315.38,158.48,1.0,5.0,TL,4.0,0.0,0.0,0.0
4122,109,2,31377,1462,VND->LMD,247.4,0,0,0,0.0,0,0,0,0.0,31377,0.0,333.0,247.4,1,247.4,1040.62,812.98,1.5,6.0,LTL,4.5,1.0,163.96,1.0
4122,110,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,333.0,252.9,2,247.4,1040.62,812.98,2.0,6.0,LTL,4.0,0.0,0.0,0.0
4122,111,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,333.0,252.9,2,247.4,1040.62,812.98,1.0,6.0,TL,5.0,0.0,0.0,0.0
4123,112,2,31378,1463,VND->LMD,2595.0,0,0,0,0.0,0,0,0,0.0,31378,0.0,263.0,2595.0,1,2595.0,939.29,555.79,6.5,11.0,LTL,4.5,1.0,534.78,1.0
4123,113,2,1001,1563,VND->FC,20.7,31378,208,FC->LMD,2582.7,0,0,0,0.0,31378,0.02,263.0,2603.4,2,2595.0,939.29,555.79,7.0,11.0,LTL,4.0,0.0,0.0,0.0
4123,114,2,1004,1566,VND->FC,2218.1,31378,682,FC->LMD,473.2,0,0,0,0.0,31378,0.02,263.0,2691.3,2,2595.0,939.29,555.79,5.5,11.0,LTL,5.5,0.0,0.0,0.0
4123,115,2,1005,1567,VND->FC,1694.7,31378,840,FC->LMD,905.2,0,0,0,0.0,31378,0.02,263.0,2599.9,2,2595.0,939.29,555.79,5.6,11.0,LTL,5.4,0.0,0.0,0.0
4123,116,2,1001,1563,VND->FC,20.7,31378,208,FC->LMD,2582.7,0,0,0,0.0,31378,0.02,263.0,2603.4,2,2595.0,939.29,555.79,5.2,11.0,TL,5.8,0.0,0.0,0.0
4123,117,2,1004,1566,VND->FC,2218.1,31378,682,FC->LMD,473.2,0,0,0,0.0,31378,0.02,263.0,2691.3,2,2595.0,939.29,555.79,4.9,11.0,TL,6.1,0.0,0.0,0.0
4123,118,2,1005,1567,VND->FC,1694.7,31378,840,FC->LMD,905.2,0,0,0,0.0,31378,0.02,263.0,2599.9,2,2595.0,939.29,555.79,4.7,11.0,TL,6.3,0.0,0.0,0.0
4123,119,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31378,682,FC->LMD,473.2,31378,0.04,263.0,2701.9,3,2595.0,939.29,555.79,6.0,11.0,LTL,5.0,0.0,0.0,0.0
4123,120,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31378,682,FC->LMD,473.2,31378,0.04,263.0,2701.9,3,2595.0,939.29,555.79,5.4,11.0,TL,5.6,0.0,0.0,0.0
4125,121,2,31380,1465,VND->LMD,1309.6,0,0,0,0.0,0,0,0,0.0,31380,0.0,187.0,1309.6,1,1309.6,301.61,116.9,3.5,9.0,LTL,5.5,1.0,261.68,1.0
4125,122,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,187.0,1327.0,2,1309.6,301.61,116.9,4.0,9.0,LTL,5.0,0.0,0.0,0.0
4125,123,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,187.0,1309.8,2,1309.6,301.61,116.9,3.2,9.0,LTL,5.8,0.0,0.0,0.0
4125,124,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,187.0,1327.0,2,1309.6,301.61,116.9,2.9,9.0,TL,6.1,0.0,0.0,0.0
4125,125,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,187.0,1309.8,2,1309.6,301.61,116.9,2.7,9.0,TL,6.3,0.0,0.0,0.0
