demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
17930,13,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,652.0,2302.9,2,2093.6,1671.79,1129.59,4.2,11.0,TL,6.8,0.0,0.0,0.0
17930,14,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,652.0,2102.4,2,2093.6,1671.79,1129.59,3.8000000000000003,11.0,TL,7.199999999999999,0.0,0.0,0.0
17930,15,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,652.0,2317.9,3,2093.6,1671.79,1129.59,5.4,11.0,LTL,5.6,0.0,0.0,0.0
17930,16,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,652.0,2317.9,3,2093.6,1671.79,1129.59,4.7,11.0,TL,6.3,0.0,0.0,0.0
17931,17,2,31337,1422,VND->LMD,1737.8,0,0,0,0.0,0,0,0,0.0,31337,0.0,1990.0,1737.8,1,1737.8,7107.14,4802.12,4.5,10.0,LTL,5.5,1.0,1986.71,1.0
17931,18,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,1990.0,1753.1,2,1737.8,7107.14,4802.12,5.0,10.0,LTL,5.0,0.0,0.0,0.0
17931,19,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,1990.0,2033.0,2,1737.8,7107.14,4802.12,4.4,10.0,LTL,5.6,0.0,0.0,0.0
17931,20,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,1990.0,1753.1,2,1737.8,7107.14,4802.12,3.6,10.0,TL,6.4,0.0,0.0,0.0
17931,21,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,1990.0,2033.0,2,1737.8,7107.14,4802.12,3.9,10.0,TL,6.1,0.0,0.0,0.0
17931,22,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,1990.0,2048.0,3,1737.8,7107.14,4802.12,4.9,10.0,LTL,5.1,0.0,0.0,0.0
17931,23,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,1990.0,2048.0,3,1737.8,7107.14,4802.12,4.4,10.0,TL,5.6,0.0,0.0,0.0
17979,24,2,31342,1427,VND->LMD,269.0,0,0,0,0.0,0,0,0,0.0,31342,0.0,904.0,269.0,1,269.0,3013.33,1762.18,1.5,5.0,LTL,3.5,1.0,362.98,1.0
17979,25,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,904.0,270.0,2,269.0,3013.33,1762.18,2.0,5.0,LTL,3.0,0.0,0.0,0.0
17979,26,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,904.0,270.0,2,269.0,3013.33,1762.18,1.0,5.0,TL,4.0,0.0,0.0,0.0
17932,27,2,31343,1428,VND->LMD,1887.1,0,0,0,0.0,0,0,0,0.0,31343,0.0,479.0,1887.1,1,1887.1,785.25,436.25,4.5,9.0,LTL,4.5,1.0,628.33,1.0
17932,28,2,1001,1563,VND->FC,20.7,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,479.0,1900.5,2,1887.1,785.25,436.25,5.0,9.0,LTL,4.0,0.0,0.0,0.0
17932,29,2,1003,1565,VND->FC,1884.2,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,479.0,2026.9,2,1887.1,785.25,436.25,4.4,9.0,LTL,4.6,0.0,0.0,0.0
17932,30,2,1001,1563,VND->FC,20.7,31343,173,FC->LMD,1879.8,0,0,0,0.0,31343,0.02,479.0,1900.5,2,1887.1,785.25,436.25,3.9,9.0,TL,5.1,0.0,0.0,0.0
17932,31,2,1003,1565,VND->FC,1884.2,31343,489,FC->LMD,142.7,0,0,0,0.0,31343,0.02,479.0,2026.9,2,1887.1,785.25,436.25,3.9,9.0,TL,5.1,0.0,0.0,0.0
17932,32,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31343,489,FC->LMD,142.7,31343,0.04,479.0,2041.9,3,1887.1,785.25,436.25,4.9,9.0,LTL,4.1,0.0,0.0,0.0
17932,33,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31343,489,FC->LMD,142.7,31343,0.04,479.0,2041.9,3,1887.1,785.25,436.25,4.4,9.0,TL,4.6,0.0,0.0,0.0
18007,34,2,31346,1431,VND->LMD,2096.9,0,0,0,0.0,0,0,0,0.0,31346,0.0,2024.0,2096.9,1,2096.9,6133.33,2713.86,5.5,11.0,LTL,5.5,2.0,2303.79,1.0
18007,35,2,1001,1563,VND->FC,20.7,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,2024.0,2106.9,2,2096.9,6133.33,2713.86,6.0,11.0,LTL,5.0,0.0,0.0,0.0
18007,36,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,2024.0,2354.0,2,2096.9,6133.33,2713.86,5.0,11.0,LTL,6.0,0.0,0.0,0.0
18007,37,2,1007,1569,VND->FC,1310.0,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,2024.0,2097.4,2,2096.9,6133.33,2713.86,4.9,11.0,LTL,6.1,0.0,0.0,0.0
18007,38,2,1001,1563,VND->FC,20.7,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,2024.0,2106.9,2,2096.9,6133.33,2713.86,4.3,11.0,TL,6.7,0.0,0.0,0.0
18007,39,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,2024.0,2354.0,2,2096.9,6133.33,2713.86,4.5,11.0,TL,6.5,0.0,0.0,0.0
18007,40,2,1007,1569,VND->FC,1310.0,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,2024.0,2097.4,2,2096.9,6133.33,2713.86,3.8,11.0,TL,7.2,0.0,0.0,0.0
18007,41,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,2024.0,2364.6,3,2096.9,6133.33,2713.86,5.5,11.0,LTL,5.5,0.0,0.0,0.0
18007,42,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,2024.0,2364.6,3,2096.9,6133.33,2713.86,5.0,11.0,TL,6.0,0.0,0.0,0.0
18008,43,2,31349,1434,VND->LMD,1881.2,0,0,0,0.0,0,0,0,0.0,31349,0.0,2869.0,1881.2,1,1881.2,4482.81,3134.83,4.5,10.0,LTL,5.5,3.0,2251.57,1.0
18008,44,2,1001,1563,VND->FC,20.7,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,2869.0,1896.1,2,1881.2,4482.81,3134.83,5.0,10.0,LTL,5.0,0.0,0.0,0.0
18008,45,2,1003,1565,VND->FC,1884.2,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,2869.0,1898.1,2,1881.2,4482.81,3134.83,4.4,10.0,LTL,5.6,0.0,0.0,0.0
18008,46,2,1001,1563,VND->FC,20.7,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,2869.0,1896.1,2,1881.2,4482.81,3134.83,3.9,10.0,TL,6.1,0.0,0.0,0.0
18008,47,2,1003,1565,VND->FC,1884.2,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,2869.0,1898.1,2,1881.2,4482.81,3134.83,3.9,10.0,TL,6.1,0.0,0.0,0.0
18008,48,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,2869.0,1913.1,3,1881.2,4482.81,3134.83,4.9,10.0,LTL,5.1,0.0,0.0,0.0
18008,49,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,2869.0,1913.1,3,1881.2,4482.81,3134.83,4.4,10.0,TL,5.6,0.0,0.0,0.0
18009,50,2,31350,1435,VND->LMD,1492.8,0,0,0,0.0,0,0,0,0.0,31350,0.0,448.0,1492.8,1,1492.8,1066.67,790.13,3.5,10.0,LTL,6.5,1.0,502.71,1.0
18009,51,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,448.0,1498.8,2,1492.8,1066.67,790.13,4.0,10.0,LTL,6.0,0.0,0.0,0.0
18009,52,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,448.0,2065.4,2,1492.8,1066.67,790.13,4.6,10.0,LTL,5.4,0.0,0.0,0.0
18009,53,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,448.0,1498.8,2,1492.8,1066.67,790.13,3.2,10.0,TL,6.8,0.0,0.0,0.0
18009,54,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,448.0,2065.4,2,1492.8,1066.67,790.13,3.8,10.0,TL,6.2,0.0,0.0,0.0
18009,55,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,448.0,2074.6,3,1492.8,1066.67,790.13,5.1,10.0,LTL,4.9,0.0,0.0,0.0
18009,56,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,448.0,2074.6,3,1492.8,1066.67,790.13,4.3,10.0,TL,5.7,0.0,0.0,0.0
17981,57,2,31351,1436,VND->LMD,389.3,0,0,0,0.0,0,0,0,0.0,31351,0.0,396.0,389.3,1,389.3,1980.0,1144.51,1.5,5.0,LTL,3.5,1.0,216.22,1.0
17981,58,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,396.0,397.3,2,389.3,1980.0,1144.51,2.0,5.0,LTL,3.0,0.0,0.0,0.0
17981,59,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,396.0,397.3,2,389.3,1980.0,1144.51,1.2,5.0,TL,3.8,0.0,0.0,0.0
17982,60,2,31355,1440,VND->LMD,61.9,0,0,0,0.0,0,0,0,0.0,31355,0.0,1307.0,61.9,1,61.9,1037.3,823.25,1.0,5.0,LTL,4.0,1.0,379.87,1.0
17982,61,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,1307.0,79.4,2,61.9,1037.3,823.25,1.5,5.0,LTL,3.5,0.0,0.0,0.0
17982,62,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,1307.0,79.4,2,61.9,1037.3,823.25,1.0,5.0,TL,4.0,0.0,0.0,0.0
17938,63,2,31366,1451,VND->LMD,702.9,0,0,0,0.0,0,0,0,0.0,31366,0.0,569.0,702.9,1,702.9,1016.07,681.93,2.5,8.0,LTL,5.5,1.0,374.24,1.0
17938,64,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,569.0,702.9000000000001,2,702.9,1016.07,681.93,3.0,8.0,LTL,5.0,0.0,0.0,0.0
17938,65,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,569.0,837.9,2,702.9,1016.07,681.93,2.5,8.0,LTL,5.5,0.0,0.0,0.0
17938,66,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,569.0,702.9000000000001,2,702.9,1016.07,681.93,1.7,8.0,TL,6.3,0.0,0.0,0.0
17938,67,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,569.0,837.9,2,702.9,1016.07,681.93,1.5,8.0,TL,6.5,0.0,0.0,0.0
17938,68,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,569.0,839.6,3,702.9,1016.07,681.93,3.0,8.0,LTL,5.0,0.0,0.0,0.0
17938,69,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,569.0,839.6,3,702.9,1016.07,681.93,2.0,8.0,TL,6.0,0.0,0.0,0.0
17939,70,2,31367,1452,VND->LMD,681.2,0,0,0,0.0,0,0,0,0.0,31367,0.0,1697.0,681.2,1,681.2,4848.57,2331.04,2.5,8.0,LTL,5.5,1.0,937.24,1.0
17939,71,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,1697.0,681.8000000000001,2,681.2,4848.57,2331.04,3.0,8.0,LTL,5.0,0.0,0.0,0.0
17939,72,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,1697.0,714.4,2,681.2,4848.57,2331.04,2.0,8.0,LTL,6.0,0.0,0.0,0.0
17939,73,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,1697.0,681.8000000000001,2,681.2,4848.57,2331.04,1.7,8.0,TL,6.3,0.0,0.0,0.0
17939,74,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,1697.0,714.4,2,681.2,4848.57,2331.04,1.5,8.0,TL,6.5,0.0,0.0,0.0
17939,75,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,1697.0,716.1,3,681.2,4848.57,2331.04,2.5,8.0,LTL,5.5,0.0,0.0,0.0
17939,76,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,1697.0,716.1,3,681.2,4848.57,2331.04,2.0,8.0,TL,6.0,0.0,0.0,0.0
17940,77,2,31369,1454,VND->LMD,957.9,0,0,0,0.0,0,0,0,0.0,31369,0.0,1535.0,957.9,1,957.9,4796.88,2485.43,2.5,8.0,LTL,5.5,1.0,1041.62,1.0
17940,78,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,1535.0,958.1,2,957.9,4796.88,2485.43,3.0,8.0,LTL,5.0,0.0,0.0,0.0
17940,79,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,1535.0,1114.6,2,957.9,4796.88,2485.43,2.5,8.0,LTL,5.5,0.0,0.0,0.0
17940,80,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,1535.0,958.1,2,957.9,4796.88,2485.43,2.2,8.0,TL,5.8,0.0,0.0,0.0
17940,81,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,1535.0,1114.6,2,957.9,4796.88,2485.43,2.0,8.0,TL,6.0,0.0,0.0,0.0
17940,82,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,1535.0,1116.3000000000002,3,957.9,4796.88,2485.43,3.0,8.0,LTL,5.0,0.0,0.0,0.0
17940,83,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,1535.0,1116.3000000000002,3,957.9,4796.88,2485.43,2.5,8.0,TL,5.5,0.0,0.0,0.0
17984,84,2,31370,1455,VND->LMD,1820.5,0,0,0,0.0,0,0,0,0.0,31370,0.0,637.0,1820.5,1,1820.5,1098.28,686.42,4.5,10.0,LTL,5.5,1.0,762.63,1.0
17984,85,2,1001,1563,VND->FC,20.7,31370,200,FC->LMD,1808.1,0,0,0,0.0,31370,0.02,637.0,1828.8,2,1820.5,1098.28,686.42,5.0,10.0,LTL,5.0,0.0,0.0,0.0
17984,86,2,1005,1567,VND->FC,1694.7,31370,832,FC->LMD,154.2,0,0,0,0.0,31370,0.02,637.0,1848.9,2,1820.5,1098.28,686.42,4.1,10.0,LTL,5.9,0.0,0.0,0.0
17984,87,2,1001,1563,VND->FC,20.7,31370,200,FC->LMD,1808.1,0,0,0,0.0,31370,0.02,637.0,1828.8,2,1820.5,1098.28,686.42,3.8,10.0,TL,6.2,0.0,0.0,0.0
17984,88,2,1005,1567,VND->FC,1694.7,31370,832,FC->LMD,154.2,0,0,0,0.0,31370,0.02,637.0,1848.9,2,1820.5,1098.28,686.42,3.6,10.0,TL,6.4,0.0,0.0,0.0
17984,89,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31370,832,FC->LMD,154.2,31370,0.04,637.0,1858.1,3,1820.5,1098.28,686.42,4.6,10.0,LTL,5.4,0.0,0.0,0.0
17984,90,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31370,832,FC->LMD,154.2,31370,0.04,637.0,1858.1,3,1820.5,1098.28,686.42,4.1,10.0,TL,5.9,0.0,0.0,0.0
17986,91,2,31373,1458,VND->LMD,565.7,0,0,0,0.0,0,0,0,0.0,31373,0.0,775.0,565.7,1,565.7,1107.14,743.05,1.5,8.0,LTL,6.5,1.0,429.05,1.0
17986,92,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,775.0,567.4000000000001,2,565.7,1107.14,743.05,2.0,8.0,LTL,6.0,0.0,0.0,0.0
17986,93,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,775.0,566.1,2,565.7,1107.14,743.05,2.0,8.0,LTL,6.0,0.0,0.0,0.0
17986,94,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,775.0,567.4000000000001,2,565.7,1107.14,743.05,1.5,8.0,TL,6.5,0.0,0.0,0.0
17986,95,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,775.0,566.1,2,565.7,1107.14,743.05,1.5,8.0,TL,6.5,0.0,0.0,0.0
17986,96,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,775.0,567.8000000000001,3,565.7,1107.14,743.05,2.5,8.0,LTL,5.5,0.0,0.0,0.0
17986,97,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,775.0,567.8000000000001,3,565.7,1107.14,743.05,2.0,8.0,TL,6.0,0.0,0.0,0.0
18010,98,2,31374,1459,VND->LMD,2430.5,0,0,0,0.0,0,0,0,0.0,31374,0.0,1465.0,2430.5,1,2430.5,5425.93,2596.14,6.5,11.0,LTL,4.5,1.0,1948.37,1.0
18010,99,2,1001,1563,VND->FC,20.7,31374,204,FC->LMD,2419.2,0,0,0,0.0,31374,0.02,1465.0,2439.9,2,2430.5,5425.93,2596.14,7.0,11.0,LTL,4.0,0.0,0.0,0.0
18010,100,2,1004,1566,VND->FC,2218.1,31374,678,FC->LMD,264.4,0,0,0,0.0,31374,0.02,1465.0,2482.5,2,2430.5,5425.93,2596.14,5.5,11.0,LTL,5.5,0.0,0.0,0.0
18010,101,2,1005,1567,VND->FC,1694.7,31374,836,FC->LMD,736.0,0,0,0,0.0,31374,0.02,1465.0,2430.7,2,2430.5,5425.93,2596.14,5.6,11.0,LTL,5.4,0.0,0.0,0.0
18010,102,2,1001,1563,VND->FC,20.7,31374,204,FC->LMD,2419.2,0,0,0,0.0,31374,0.02,1465.0,2439.9,2,2430.5,5425.93,2596.14,4.9,11.0,TL,6.1,0.0,0.0,0.0
18010,103,2,1004,1566,VND->FC,2218.1,31374,678,FC->LMD,264.4,0,0,0,0.0,31374,0.02,1465.0,2482.5,2,2430.5,5425.93,2596.14,4.5,11.0,TL,6.5,0.0,0.0,0.0
18010,104,2,1005,1567,VND->FC,1694.7,31374,836,FC->LMD,736.0,0,0,0,0.0,31374,0.02,1465.0,2430.7,2,2430.5,5425.93,2596.14,4.4,11.0,TL,6.6,0.0,0.0,0.0
18010,105,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31374,678,FC->LMD,264.4,31374,0.04,1465.0,2493.1,3,2430.5,5425.93,2596.14,6.0,11.0,LTL,5.0,0.0,0.0,0.0
18010,106,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31374,678,FC->LMD,264.4,31374,0.04,1465.0,2493.1,3,2430.5,5425.93,2596.14,5.0,11.0,TL,6.0,0.0,0.0,0.0
17941,107,2,31376,1461,VND->LMD,146.9,0,0,0,0.0,0,0,0,0.0,31376,0.0,437.0,146.9,1,146.9,1986.36,1265.2,1.0,5.0,LTL,4.0,1.0,174.73,1.0
17941,108,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,437.0,154.7,2,146.9,1986.36,1265.2,1.5,5.0,LTL,3.5,0.0,0.0,0.0
17941,109,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,437.0,154.7,2,146.9,1986.36,1265.2,1.0,5.0,TL,4.0,0.0,0.0,0.0
17942,110,2,31377,1462,VND->LMD,247.4,0,0,0,0.0,0,0,0,0.0,31377,0.0,763.0,247.4,1,247.4,635.83,444.64,1.5,6.0,LTL,4.5,1.0,306.97,1.0
17942,111,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,763.0,252.9,2,247.4,635.83,444.64,2.0,6.0,LTL,4.0,0.0,0.0,0.0
17942,112,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,763.0,252.9,2,247.4,635.83,444.64,1.0,6.0,TL,5.0,0.0,0.0,0.0
17945,113,2,31380,1465,VND->LMD,1309.6,0,0,0,0.0,0,0,0,0.0,31380,0.0,1676.0,1309.6,1,1309.6,8821.05,4794.05,3.5,8.0,LTL,4.5,1.0,1384.58,1.0
17945,114,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,1676.0,1327.0,2,1309.6,8821.05,4794.05,4.0,8.0,LTL,4.0,0.0,0.0,0.0
17945,115,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,1676.0,1309.8,2,1309.6,8821.05,4794.05,3.2,8.0,LTL,4.8,0.0,0.0,0.0
17945,116,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,1676.0,1327.0,2,1309.6,8821.05,4794.05,2.9,8.0,TL,5.1,0.0,0.0,0.0
17945,117,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,1676.0,1309.8,2,1309.6,8821.05,4794.05,2.7,8.0,TL,5.3,0.0,0.0,0.0
17945,118,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,1676.0,1327.1,3,1309.6,8821.05,4794.05,3.7,8.0,LTL,4.3,0.0,0.0,0.0
17945,119,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,1676.0,1327.1,3,1309.6,8821.05,4794.05,3.2,8.0,TL,4.8,0.0,0.0,0.0
17987,120,2,31381,1466,VND->LMD,1732.3,0,0,0,0.0,0,0,0,0.0,31381,0.0,980.0,1732.3,1,1732.3,4260.87,2462.93,4.5,10.0,LTL,5.5,1.0,1050.95,1.0
17987,121,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,980.0,1742.3,2,1732.3,4260.87,2462.93,5.0,10.0,LTL,5.0,0.0,0.0,0.0
17987,122,2,1005,1567,VND->FC,1694.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,980.0,1777.9,2,1732.3,4260.87,2462.93,4.1,10.0,LTL,5.9,0.0,0.0,0.0
17987,123,2,1007,1569,VND->FC,1310.0,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,980.0,1733.8,2,1732.3,4260.87,2462.93,3.9,10.0,LTL,6.1,0.0,0.0,0.0
17987,124,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,980.0,1742.3,2,1732.3,4260.87,2462.93,3.6,10.0,TL,6.4,0.0,0.0,0.0
