demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
24178,11,2,1001,1563,VND->FC,20.7,31334,164,FC->LMD,2424.2,0,0,0,0.0,31334,0.02,2121.0,2444.9,2,2435.0,3856.36,1987.81,7.0,11.0,LTL,4.0,0.0,0.0,0.0
24178,12,2,1004,1566,VND->FC,2218.1,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2121.0,2451.4,2,2435.0,3856.36,1987.81,5.5,11.0,LTL,5.5,0.0,0.0,0.0
24178,13,2,1007,1569,VND->FC,1310.0,31334,1112,FC->LMD,1126.1,0,0,0,0.0,31334,0.02,2121.0,2436.1,2,2435.0,3856.36,1987.81,5.9,11.0,LTL,5.1,0.0,0.0,0.0
24178,14,2,1001,1563,VND->FC,20.7,31334,164,FC->LMD,2424.2,0,0,0,0.0,31334,0.02,2121.0,2444.9,2,2435.0,3856.36,1987.81,4.9,11.0,TL,6.1,0.0,0.0,0.0
24178,15,2,1004,1566,VND->FC,2218.1,31334,638,FC->LMD,233.3,0,0,0,0.0,31334,0.02,2121.0,2451.4,2,2435.0,3856.36,1987.81,4.5,11.0,TL,6.5,0.0,0.0,0.0
24178,16,2,1007,1569,VND->FC,1310.0,31334,1112,FC->LMD,1126.1,0,0,0,0.0,31334,0.02,2121.0,2436.1,2,2435.0,3856.36,1987.81,4.4,11.0,TL,6.6,0.0,0.0,0.0
24178,17,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31334,638,FC->LMD,233.3,31334,0.04,2121.0,2462.0,3,2435.0,3856.36,1987.81,6.0,11.0,LTL,5.0,0.0,0.0,0.0
24178,18,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31334,638,FC->LMD,233.3,31334,0.04,2121.0,2462.0,3,2435.0,3856.36,1987.81,5.0,11.0,TL,6.0,0.0,0.0,0.0
24087,19,2,31335,1420,VND->LMD,2093.6,0,0,0,0.0,0,0,0,0.0,31335,0.0,604.0,2093.6,1,2093.6,1285.11,769.53,5.5,10.0,LTL,4.5,1.0,813.86,1.0
24087,20,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,604.0,2112.5,2,2093.6,1285.11,769.53,6.0,10.0,LTL,4.0,0.0,0.0,0.0
24087,21,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,604.0,2302.9,2,2093.6,1285.11,769.53,4.9,10.0,LTL,5.1,0.0,0.0,0.0
24087,22,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,604.0,2102.4,2,2093.6,1285.11,769.53,4.7,10.0,LTL,5.3,0.0,0.0,0.0
24087,23,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,604.0,2112.5,2,2093.6,1285.11,769.53,4.3,10.0,TL,5.7,0.0,0.0,0.0
24087,24,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,604.0,2302.9,2,2093.6,1285.11,769.53,4.2,10.0,TL,5.8,0.0,0.0,0.0
24087,25,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,604.0,2102.4,2,2093.6,1285.11,769.53,3.8000000000000003,10.0,TL,6.199999999999999,0.0,0.0,0.0
24087,26,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,604.0,2317.9,3,2093.6,1285.11,769.53,5.4,10.0,LTL,4.6,0.0,0.0,0.0
24087,27,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,604.0,2317.9,3,2093.6,1285.11,769.53,4.7,10.0,TL,5.3,0.0,0.0,0.0
24088,28,2,31337,1422,VND->LMD,1737.8,0,0,0,0.0,0,0,0,0.0,31337,0.0,215.0,1737.8,1,1737.8,614.29,174.02,4.5,10.0,LTL,5.5,1.0,346.52,1.0
24088,29,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,215.0,1753.1,2,1737.8,614.29,174.02,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24088,30,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,215.0,2033.0,2,1737.8,614.29,174.02,4.4,10.0,LTL,5.6,0.0,0.0,0.0
24088,31,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,215.0,1753.1,2,1737.8,614.29,174.02,3.6,10.0,TL,6.4,0.0,0.0,0.0
24088,32,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,215.0,2033.0,2,1737.8,614.29,174.02,3.9,10.0,TL,6.1,0.0,0.0,0.0
24088,33,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,215.0,2048.0,3,1737.8,614.29,174.02,4.9,10.0,LTL,5.1,0.0,0.0,0.0
24088,34,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,215.0,2048.0,3,1737.8,614.29,174.02,4.4,10.0,TL,5.6,0.0,0.0,0.0
24090,35,2,31344,1429,VND->LMD,1283.0,0,0,0,0.0,0,0,0,0.0,31344,0.0,274.0,1283.0,1,1283.0,456.67,362.44,3.5,9.0,LTL,5.5,1.0,322.71,1.0
24090,36,2,1001,1563,VND->FC,20.7,31344,174,FC->LMD,1269.5,0,0,0,0.0,31344,0.02,274.0,1290.2,2,1283.0,456.67,362.44,4.0,9.0,LTL,5.0,0.0,0.0,0.0
24090,37,2,1007,1569,VND->FC,1310.0,31344,1122,FC->LMD,250.6,0,0,0,0.0,31344,0.02,274.0,1560.6,2,1283.0,456.67,362.44,3.9,9.0,LTL,5.1,0.0,0.0,0.0
24090,38,2,1001,1563,VND->FC,20.7,31344,174,FC->LMD,1269.5,0,0,0,0.0,31344,0.02,274.0,1290.2,2,1283.0,456.67,362.44,2.8,9.0,TL,6.2,0.0,0.0,0.0
24090,39,2,1007,1569,VND->FC,1310.0,31344,1122,FC->LMD,250.6,0,0,0,0.0,31344,0.02,274.0,1560.6,2,1283.0,456.67,362.44,2.9,9.0,TL,6.1,0.0,0.0,0.0
24090,40,2,1001,1563,VND->FC,20.7,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,274.0,1571.1,3,1283.0,456.67,362.44,4.4,9.0,LTL,4.6,0.0,0.0,0.0
24090,41,2,1001,1563,VND->FC,20.7,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,274.0,1571.1,3,1283.0,456.67,362.44,3.4,9.0,TL,5.6,0.0,0.0,0.0
24091,42,2,31345,1430,VND->LMD,2337.4,0,0,0,0.0,0,0,0,0.0,31345,0.0,256.0,2337.4,1,2337.4,1600.0,824.74,5.5,10.0,LTL,4.5,1.0,483.4,1.0
24091,43,2,1001,1563,VND->FC,20.7,31345,175,FC->LMD,2327.5,0,0,0,0.0,31345,0.02,256.0,2348.2,2,2337.4,1600.0,824.74,6.0,10.0,LTL,4.0,0.0,0.0,0.0
24091,44,2,1004,1566,VND->FC,2218.1,31345,649,FC->LMD,122.5,0,0,0,0.0,31345,0.02,256.0,2340.6,2,2337.4,1600.0,824.74,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24091,45,2,1007,1569,VND->FC,1310.0,31345,1123,FC->LMD,1028.2,0,0,0,0.0,31345,0.02,256.0,2338.2,2,2337.4,1600.0,824.74,4.9,10.0,LTL,5.1,0.0,0.0,0.0
24091,46,2,1001,1563,VND->FC,20.7,31345,175,FC->LMD,2327.5,0,0,0,0.0,31345,0.02,256.0,2348.2,2,2337.4,1600.0,824.74,4.7,10.0,TL,5.3,0.0,0.0,0.0
24091,47,2,1004,1566,VND->FC,2218.1,31345,649,FC->LMD,122.5,0,0,0,0.0,31345,0.02,256.0,2340.6,2,2337.4,1600.0,824.74,4.5,10.0,TL,5.5,0.0,0.0,0.0
24091,48,2,1007,1569,VND->FC,1310.0,31345,1123,FC->LMD,1028.2,0,0,0,0.0,31345,0.02,256.0,2338.2,2,2337.4,1600.0,824.74,4.3,10.0,TL,5.7,0.0,0.0,0.0
24091,49,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31345,649,FC->LMD,122.5,31345,0.04,256.0,2351.2,3,2337.4,1600.0,824.74,5.5,10.0,LTL,4.5,0.0,0.0,0.0
24091,50,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31345,649,FC->LMD,122.5,31345,0.04,256.0,2351.2,3,2337.4,1600.0,824.74,5.0,10.0,TL,5.0,0.0,0.0,0.0
24181,51,2,31350,1435,VND->LMD,1492.8,0,0,0,0.0,0,0,0,0.0,31350,0.0,758.0,1492.8,1,1492.8,2445.16,1734.16,3.5,11.0,LTL,7.5,1.0,759.02,1.0
24181,52,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,758.0,1498.8,2,1492.8,2445.16,1734.16,4.0,11.0,LTL,7.0,0.0,0.0,0.0
24181,53,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,758.0,2065.4,2,1492.8,2445.16,1734.16,4.6,11.0,LTL,6.4,0.0,0.0,0.0
24181,54,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,758.0,1498.8,2,1492.8,2445.16,1734.16,3.2,11.0,TL,7.8,0.0,0.0,0.0
24181,55,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,758.0,2065.4,2,1492.8,2445.16,1734.16,3.8,11.0,TL,7.2,0.0,0.0,0.0
24181,56,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,758.0,2074.6,3,1492.8,2445.16,1734.16,5.1,11.0,LTL,5.9,0.0,0.0,0.0
24181,57,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,758.0,2074.6,3,1492.8,2445.16,1734.16,4.3,11.0,TL,6.7,0.0,0.0,0.0
24149,58,2,31351,1436,VND->LMD,389.3,0,0,0,0.0,0,0,0,0.0,31351,0.0,616.0,389.3,1,389.3,609.9,356.67,1.5,6.0,LTL,4.5,1.0,301.77,1.0
24149,59,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,616.0,397.3,2,389.3,609.9,356.67,2.0,6.0,LTL,4.0,0.0,0.0,0.0
24149,60,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,616.0,397.3,2,389.3,609.9,356.67,1.2,6.0,TL,4.8,0.0,0.0,0.0
24182,61,2,31353,1438,VND->LMD,989.2,0,0,0,0.0,0,0,0,0.0,31353,0.0,1883.0,989.2,1,989.2,8186.96,4114.05,2.5,7.0,LTL,4.5,1.0,1280.85,1.0
24182,62,2,1001,1563,VND->FC,20.7,31353,183,FC->LMD,969.9,0,0,0,0.0,31353,0.02,1883.0,990.6,2,989.2,8186.96,4114.05,3.0,7.0,LTL,4.0,0.0,0.0,0.0
24182,63,2,1008,1570,VND->FC,859.2,31353,1289,FC->LMD,144.8,0,0,0,0.0,31353,0.02,1883.0,1004.0,2,989.2,8186.96,4114.05,2.6,7.0,LTL,4.4,0.0,0.0,0.0
24182,64,2,1001,1563,VND->FC,20.7,31353,183,FC->LMD,969.9,0,0,0,0.0,31353,0.02,1883.0,990.6,2,989.2,8186.96,4114.05,2.3,7.0,TL,4.7,0.0,0.0,0.0
24182,65,2,1008,1570,VND->FC,859.2,31353,1289,FC->LMD,144.8,0,0,0,0.0,31353,0.02,1883.0,1004.0,2,989.2,8186.96,4114.05,2.1,7.0,TL,4.9,0.0,0.0,0.0
24182,66,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31353,1289,FC->LMD,144.8,31353,0.04,1883.0,1006.0,3,989.2,8186.96,4114.05,3.0,7.0,LTL,4.0,0.0,0.0,0.0
24182,67,2,1001,1563,VND->FC,20.7,1008,158,FC->FC,840.5,31353,1289,FC->LMD,144.8,31353,0.04,1883.0,1006.0,3,989.2,8186.96,4114.05,2.5,7.0,TL,4.5,0.0,0.0,0.0
24150,68,2,31355,1440,VND->LMD,61.9,0,0,0,0.0,0,0,0,0.0,31355,0.0,842.0,61.9,1,61.9,1451.72,924.66,1.0,5.0,LTL,4.0,1.0,259.46,1.0
24150,69,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,842.0,79.4,2,61.9,1451.72,924.66,1.5,5.0,LTL,3.5,0.0,0.0,0.0
24150,70,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,842.0,79.4,2,61.9,1451.72,924.66,1.0,5.0,TL,4.0,0.0,0.0,0.0
24093,71,2,31356,1441,VND->LMD,1594.6,0,0,0,0.0,0,0,0,0.0,31356,0.0,533.0,1594.6,1,1594.6,888.33,276.74,4.5,11.0,LTL,6.5,1.0,600.98,1.0
24093,72,2,1001,1563,VND->FC,20.7,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,533.0,1599.7,2,1594.6,888.33,276.74,5.0,11.0,LTL,6.0,0.0,0.0,0.0
24093,73,2,1005,1567,VND->FC,1694.7,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,533.0,2123.0,2,1594.6,888.33,276.74,4.6,11.0,LTL,6.4,0.0,0.0,0.0
24093,74,2,1001,1563,VND->FC,20.7,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,533.0,1599.7,2,1594.6,888.33,276.74,3.4,11.0,TL,7.6,0.0,0.0,0.0
24093,75,2,1005,1567,VND->FC,1694.7,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,533.0,2123.0,2,1594.6,888.33,276.74,3.9000000000000004,11.0,TL,7.1,0.0,0.0,0.0
24093,76,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,533.0,2132.2000000000003,3,1594.6,888.33,276.74,5.1,11.0,LTL,5.9,0.0,0.0,0.0
24093,77,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,533.0,2132.2000000000003,3,1594.6,888.33,276.74,4.4,11.0,TL,6.6,0.0,0.0,0.0
24152,78,2,31361,1446,VND->LMD,2295.5,0,0,0,0.0,0,0,0,0.0,31361,0.0,525.0,2295.5,1,2295.5,2625.0,1738.41,5.5,10.0,LTL,4.5,1.0,784.61,1.0
24152,79,2,1001,1563,VND->FC,20.7,31361,191,FC->LMD,2284.6,0,0,0,0.0,31361,0.02,525.0,2305.3,2,2295.5,2625.0,1738.41,6.0,10.0,LTL,4.0,0.0,0.0,0.0
24152,80,2,1004,1566,VND->FC,2218.1,31361,665,FC->LMD,126.0,0,0,0,0.0,31361,0.02,525.0,2344.1,2,2295.5,2625.0,1738.41,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24152,81,2,1007,1569,VND->FC,1310.0,31361,1139,FC->LMD,987.3,0,0,0,0.0,31361,0.02,525.0,2297.3,2,2295.5,2625.0,1738.41,4.9,10.0,LTL,5.1,0.0,0.0,0.0
24152,82,2,1001,1563,VND->FC,20.7,31361,191,FC->LMD,2284.6,0,0,0,0.0,31361,0.02,525.0,2305.3,2,2295.5,2625.0,1738.41,4.7,10.0,TL,5.3,0.0,0.0,0.0
24152,83,2,1004,1566,VND->FC,2218.1,31361,665,FC->LMD,126.0,0,0,0,0.0,31361,0.02,525.0,2344.1,2,2295.5,2625.0,1738.41,4.5,10.0,TL,5.5,0.0,0.0,0.0
24152,84,2,1007,1569,VND->FC,1310.0,31361,1139,FC->LMD,987.3,0,0,0,0.0,31361,0.02,525.0,2297.3,2,2295.5,2625.0,1738.41,4.2,10.0,TL,5.8,0.0,0.0,0.0
24152,85,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31361,665,FC->LMD,126.0,31361,0.04,525.0,2354.7,3,2295.5,2625.0,1738.41,5.5,10.0,LTL,4.5,0.0,0.0,0.0
24152,86,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31361,665,FC->LMD,126.0,31361,0.04,525.0,2354.7,3,2295.5,2625.0,1738.41,5.0,10.0,TL,5.0,0.0,0.0,0.0
24097,87,2,31366,1451,VND->LMD,702.9,0,0,0,0.0,0,0,0,0.0,31366,0.0,230.0,702.9,1,702.9,821.43,636.77,2.5,8.0,LTL,5.5,1.0,200.21,1.0
24097,88,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,230.0,702.9000000000001,2,702.9,821.43,636.77,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24097,89,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,230.0,837.9,2,702.9,821.43,636.77,2.5,8.0,LTL,5.5,0.0,0.0,0.0
24097,90,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,230.0,702.9000000000001,2,702.9,821.43,636.77,1.7,8.0,TL,6.3,0.0,0.0,0.0
24097,91,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,230.0,837.9,2,702.9,821.43,636.77,1.5,8.0,TL,6.5,0.0,0.0,0.0
24097,92,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,230.0,839.6,3,702.9,821.43,636.77,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24097,93,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,230.0,839.6,3,702.9,821.43,636.77,2.0,8.0,TL,6.0,0.0,0.0,0.0
24099,94,2,31368,1453,VND->LMD,1655.9,0,0,0,0.0,0,0,0,0.0,31368,0.0,340.0,1655.9,1,1655.9,1172.41,723.71,4.5,10.0,LTL,5.5,1.0,445.78,1.0
24099,95,2,1001,1563,VND->FC,20.7,31368,198,FC->LMD,1641.8,0,0,0,0.0,31368,0.02,340.0,1662.5,2,1655.9,1172.41,723.71,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24099,96,2,1005,1567,VND->FC,1694.7,31368,830,FC->LMD,263.5,0,0,0,0.0,31368,0.02,340.0,1958.2,2,1655.9,1172.41,723.71,4.6,10.0,LTL,5.4,0.0,0.0,0.0
24099,97,2,1001,1563,VND->FC,20.7,31368,198,FC->LMD,1641.8,0,0,0,0.0,31368,0.02,340.0,1662.5,2,1655.9,1172.41,723.71,3.5,10.0,TL,6.5,0.0,0.0,0.0
24099,98,2,1005,1567,VND->FC,1694.7,31368,830,FC->LMD,263.5,0,0,0,0.0,31368,0.02,340.0,1958.2,2,1655.9,1172.41,723.71,3.6,10.0,TL,6.4,0.0,0.0,0.0
24099,99,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31368,830,FC->LMD,263.5,31368,0.04,340.0,1967.4,3,1655.9,1172.41,723.71,5.1,10.0,LTL,4.9,0.0,0.0,0.0
24099,100,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31368,830,FC->LMD,263.5,31368,0.04,340.0,1967.4,3,1655.9,1172.41,723.71,4.1,10.0,TL,5.9,0.0,0.0,0.0
24155,101,2,31372,1457,VND->LMD,1842.9,0,0,0,0.0,0,0,0,0.0,31372,0.0,2008.0,1842.9,1,1842.9,4365.22,3520.34,4.5,9.0,LTL,4.5,2.0,2086.04,1.0
24155,102,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,2008.0,1853.8,2,1842.9,4365.22,3520.34,5.0,9.0,LTL,4.0,0.0,0.0,0.0
24155,103,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,2008.0,1920.6,2,1842.9,4365.22,3520.34,4.6,9.0,LTL,4.4,0.0,0.0,0.0
24155,104,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,2008.0,1844.9,2,1842.9,4365.22,3520.34,3.9,9.0,LTL,5.1,0.0,0.0,0.0
24155,105,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,2008.0,1853.8,2,1842.9,4365.22,3520.34,3.8,9.0,TL,5.2,0.0,0.0,0.0
24155,106,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,2008.0,1920.6,2,1842.9,4365.22,3520.34,3.6,9.0,TL,5.4,0.0,0.0,0.0
24155,107,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,2008.0,1844.9,2,1842.9,4365.22,3520.34,3.4,9.0,TL,5.6,0.0,0.0,0.0
24155,108,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,2008.0,1929.8,3,1842.9,4365.22,3520.34,5.1,9.0,LTL,3.9000000000000004,0.0,0.0,0.0
24155,109,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,2008.0,1929.8,3,1842.9,4365.22,3520.34,4.1,9.0,TL,4.9,0.0,0.0,0.0
24156,110,2,31373,1458,VND->LMD,565.7,0,0,0,0.0,0,0,0,0.0,31373,0.0,473.0,565.7,1,565.7,1525.81,558.9,1.5,8.0,LTL,6.5,1.0,290.47,1.0
24156,111,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,473.0,567.4000000000001,2,565.7,1525.81,558.9,2.0,8.0,LTL,6.0,0.0,0.0,0.0
24156,112,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,473.0,566.1,2,565.7,1525.81,558.9,2.0,8.0,LTL,6.0,0.0,0.0,0.0
24156,113,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,473.0,567.4000000000001,2,565.7,1525.81,558.9,1.5,8.0,TL,6.5,0.0,0.0,0.0
24156,114,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,473.0,566.1,2,565.7,1525.81,558.9,1.5,8.0,TL,6.5,0.0,0.0,0.0
24156,115,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,473.0,567.8000000000001,3,565.7,1525.81,558.9,2.5,8.0,LTL,5.5,0.0,0.0,0.0
24156,116,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,473.0,567.8000000000001,3,565.7,1525.81,558.9,2.0,8.0,TL,6.0,0.0,0.0,0.0
24101,117,2,31376,1461,VND->LMD,146.9,0,0,0,0.0,0,0,0,0.0,31376,0.0,568.0,146.9,1,146.9,1494.74,983.38,1.0,5.0,LTL,4.0,1.0,213.07,1.0
24101,118,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,568.0,154.7,2,146.9,1494.74,983.38,1.5,5.0,LTL,3.5,0.0,0.0,0.0
24101,119,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,568.0,154.7,2,146.9,1494.74,983.38,1.0,5.0,TL,4.0,0.0,0.0,0.0
24102,120,2,31377,1462,VND->LMD,247.4,0,0,0,0.0,0,0,0,0.0,31377,0.0,376.0,247.4,1,247.4,413.19,277.31,1.5,6.0,LTL,4.5,1.0,178.26,1.0
24102,121,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,376.0,252.9,2,247.4,413.19,277.31,2.0,6.0,LTL,4.0,0.0,0.0,0.0
24102,122,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,376.0,252.9,2,247.4,413.19,277.31,1.0,6.0,TL,5.0,0.0,0.0,0.0
24159,123,2,31386,1471,VND->LMD,559.1,0,0,0,0.0,0,0,0,0.0,31386,0.0,488.0,559.1,1,559.1,1876.92,1380.09,1.5,9.0,LTL,7.5,1.0,295.66,1.0
24159,124,2,1001,1563,VND->FC,20.7,31386,216,FC->LMD,540.4,0,0,0,0.0,31386,0.02,488.0,561.1,2,559.1,1876.92,1380.09,2.0,9.0,LTL,7.0,0.0,0.0,0.0
