demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,handling_per_lb,wgt,pathDist,arcCt,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
8998,28,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,360.0,2354.0,2,2096.9,1285.71,747.51,5.0,10.0,LTL,5.0,0.0,0.0,0.0
8998,29,2,1007,1569,VND->FC,1310.0,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,360.0,2097.4,2,2096.9,1285.71,747.51,4.9,10.0,LTL,5.1,0.0,0.0,0.0
8998,30,2,1001,1563,VND->FC,20.7,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,360.0,2106.9,2,2096.9,1285.71,747.51,4.3,10.0,TL,5.7,0.0,0.0,0.0
8998,31,2,1004,1566,VND->FC,2218.1,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,360.0,2354.0,2,2096.9,1285.71,747.51,4.5,10.0,TL,5.5,0.0,0.0,0.0
8998,32,2,1007,1569,VND->FC,1310.0,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,360.0,2097.4,2,2096.9,1285.71,747.51,3.8,10.0,TL,6.2,0.0,0.0,0.0
8998,33,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,360.0,2364.6,3,2096.9,1285.71,747.51,5.5,10.0,LTL,4.5,0.0,0.0,0.0
8998,34,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,360.0,2364.6,3,2096.9,1285.71,747.51,5.0,10.0,TL,5.0,0.0,0.0,0.0
8971,35,2,31347,1432,VND->LMD,1612.4,0,0,0,0.0,0,0,0,0.0,31347,0.0,372.0,1612.4,1,1612.4,1957.89,1208.57,4.5,10.0,LTL,5.5,1.0,465.13,1.0
8971,36,2,1001,1563,VND->FC,20.7,31347,177,FC->LMD,1610.6,0,0,0,0.0,31347,0.02,372.0,1631.3,2,1612.4,1957.89,1208.57,5.0,10.0,LTL,5.0,0.0,0.0,0.0
8971,37,2,1003,1565,VND->FC,1884.2,31347,493,FC->LMD,419.6,0,0,0,0.0,31347,0.02,372.0,2303.8,2,1612.4,1957.89,1208.57,4.9,10.0,LTL,5.1,0.0,0.0,0.0
8971,38,2,1002,1564,VND->FC,1195.7,31347,335,FC->LMD,431.0,0,0,0,0.0,31347,0.02,372.0,1626.7,2,1612.4,1957.89,1208.57,3.7,10.0,LTL,6.3,0.0,0.0,0.0
8971,39,2,1001,1563,VND->FC,20.7,31347,177,FC->LMD,1610.6,0,0,0,0.0,31347,0.02,372.0,1631.3,2,1612.4,1957.89,1208.57,3.4,10.0,TL,6.6,0.0,0.0,0.0
8971,40,2,1003,1565,VND->FC,1884.2,31347,493,FC->LMD,419.6,0,0,0,0.0,31347,0.02,372.0,2303.8,2,1612.4,1957.89,1208.57,4.2,10.0,TL,5.8,0.0,0.0,0.0
8971,41,2,1002,1564,VND->FC,1195.7,31347,335,FC->LMD,431.0,0,0,0,0.0,31347,0.02,372.0,1626.7,2,1612.4,1957.89,1208.57,3.0,10.0,TL,7.0,0.0,0.0,0.0
8971,42,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31347,493,FC->LMD,419.6,31347,0.04,372.0,2318.8,3,1612.4,1957.89,1208.57,5.4,10.0,LTL,4.6,0.0,0.0,0.0
8971,43,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31347,493,FC->LMD,419.6,31347,0.04,372.0,2318.8,3,1612.4,1957.89,1208.57,4.7,10.0,TL,5.3,0.0,0.0,0.0
8973,44,2,31355,1440,VND->LMD,61.9,0,0,0,0.0,0,0,0,0.0,31355,0.0,241.0,61.9,1,61.9,482.0,256.38,1.0,5.0,LTL,4.0,1.0,103.84,1.0
8973,45,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,241.0,79.4,2,61.9,482.0,256.38,1.5,5.0,LTL,3.5,0.0,0.0,0.0
8973,46,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,241.0,79.4,2,61.9,482.0,256.38,1.0,5.0,TL,4.0,0.0,0.0,0.0
8927,47,2,31364,1449,VND->LMD,2072.4,0,0,0,0.0,0,0,0,0.0,31364,0.0,119.0,2072.4,1,2072.4,495.83,263.74,5.5,10.0,LTL,4.5,1.0,294.86,1.0
8927,48,2,1001,1563,VND->FC,20.7,31364,194,FC->LMD,2067.6,0,0,0,0.0,31364,0.02,119.0,2088.3,2,2072.4,495.83,263.74,6.0,10.0,LTL,4.0,0.0,0.0,0.0
8927,49,2,1003,1565,VND->FC,1884.2,31364,510,FC->LMD,209.8,0,0,0,0.0,31364,0.02,119.0,2094.0,2,2072.4,495.83,263.74,4.4,10.0,LTL,5.6,0.0,0.0,0.0
8927,50,2,1002,1564,VND->FC,1195.7,31364,352,FC->LMD,881.5,0,0,0,0.0,31364,0.02,119.0,2077.2,2,2072.4,495.83,263.74,4.7,10.0,LTL,5.3,0.0,0.0,0.0
8927,51,2,1001,1563,VND->FC,20.7,31364,194,FC->LMD,2067.6,0,0,0,0.0,31364,0.02,119.0,2088.3,2,2072.4,495.83,263.74,4.3,10.0,TL,5.7,0.0,0.0,0.0
8927,52,2,1003,1565,VND->FC,1884.2,31364,510,FC->LMD,209.8,0,0,0,0.0,31364,0.02,119.0,2094.0,2,2072.4,495.83,263.74,3.9,10.0,TL,6.1,0.0,0.0,0.0
8927,53,2,1002,1564,VND->FC,1195.7,31364,352,FC->LMD,881.5,0,0,0,0.0,31364,0.02,119.0,2077.2,2,2072.4,495.83,263.74,3.8000000000000003,10.0,TL,6.199999999999999,0.0,0.0,0.0
8927,54,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31364,510,FC->LMD,209.8,31364,0.04,119.0,2109.0,3,2072.4,495.83,263.74,4.9,10.0,LTL,5.1,0.0,0.0,0.0
8927,55,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31364,510,FC->LMD,209.8,31364,0.04,119.0,2109.0,3,2072.4,495.83,263.74,4.4,10.0,TL,5.6,0.0,0.0,0.0
8929,56,2,31366,1451,VND->LMD,702.9,0,0,0,0.0,0,0,0,0.0,31366,0.0,178.0,702.9,1,702.9,306.9,208.78,2.5,8.0,LTL,5.5,1.0,173.52,1.0
8929,57,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,178.0,702.9000000000001,2,702.9,306.9,208.78,3.0,8.0,LTL,5.0,0.0,0.0,0.0
8929,58,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,178.0,837.9,2,702.9,306.9,208.78,2.5,8.0,LTL,5.5,0.0,0.0,0.0
8929,59,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,178.0,702.9000000000001,2,702.9,306.9,208.78,1.7,8.0,TL,6.3,0.0,0.0,0.0
8929,60,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,178.0,837.9,2,702.9,306.9,208.78,1.5,8.0,TL,6.5,0.0,0.0,0.0
8929,61,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,178.0,839.6,3,702.9,306.9,208.78,3.0,8.0,LTL,5.0,0.0,0.0,0.0
8929,62,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,178.0,839.6,3,702.9,306.9,208.78,2.0,8.0,TL,6.0,0.0,0.0,0.0
8930,63,2,31367,1452,VND->LMD,681.2,0,0,0,0.0,0,0,0,0.0,31367,0.0,321.0,681.2,1,681.2,944.12,568.75,2.5,8.0,LTL,5.5,1.0,242.76,1.0
8930,64,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,321.0,681.8000000000001,2,681.2,944.12,568.75,3.0,8.0,LTL,5.0,0.0,0.0,0.0
8930,65,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,321.0,714.4,2,681.2,944.12,568.75,2.0,8.0,LTL,6.0,0.0,0.0,0.0
8930,66,2,1001,1563,VND->FC,20.7,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,321.0,681.8000000000001,2,681.2,944.12,568.75,1.7,8.0,TL,6.3,0.0,0.0,0.0
8930,67,2,1006,1568,VND->FC,564.5,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,321.0,714.4,2,681.2,944.12,568.75,1.5,8.0,TL,6.5,0.0,0.0,0.0
8930,68,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,321.0,716.1,3,681.2,944.12,568.75,2.5,8.0,LTL,5.5,0.0,0.0,0.0
8930,69,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,321.0,716.1,3,681.2,944.12,568.75,2.0,8.0,TL,6.0,0.0,0.0,0.0
8931,70,2,31369,1454,VND->LMD,957.9,0,0,0,0.0,0,0,0,0.0,31369,0.0,124.0,957.9,1,957.9,344.44,126.17,2.5,8.0,LTL,5.5,1.0,174.52,1.0
8931,71,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,124.0,958.1,2,957.9,344.44,126.17,3.0,8.0,LTL,5.0,0.0,0.0,0.0
8931,72,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,124.0,1114.6,2,957.9,344.44,126.17,2.5,8.0,LTL,5.5,0.0,0.0,0.0
8931,73,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,124.0,958.1,2,957.9,344.44,126.17,2.2,8.0,TL,5.8,0.0,0.0,0.0
8931,74,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,124.0,1114.6,2,957.9,344.44,126.17,2.0,8.0,TL,6.0,0.0,0.0,0.0
8931,75,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,124.0,1116.3000000000002,3,957.9,344.44,126.17,3.0,8.0,LTL,5.0,0.0,0.0,0.0
8931,76,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,124.0,1116.3000000000002,3,957.9,344.44,126.17,2.5,8.0,TL,5.5,0.0,0.0,0.0
8976,77,2,31372,1457,VND->LMD,1842.9,0,0,0,0.0,0,0,0,0.0,31372,0.0,414.0,1842.9,1,1842.9,1800.0,1353.38,4.5,10.0,LTL,5.5,1.0,554.34,1.0
8976,78,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,414.0,1853.8,2,1842.9,1800.0,1353.38,5.0,10.0,LTL,5.0,0.0,0.0,0.0
8976,79,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,414.0,1920.6,2,1842.9,1800.0,1353.38,4.6,10.0,LTL,5.4,0.0,0.0,0.0
8976,80,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,414.0,1844.9,2,1842.9,1800.0,1353.38,3.9,10.0,LTL,6.1,0.0,0.0,0.0
8976,81,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,414.0,1853.8,2,1842.9,1800.0,1353.38,3.8,10.0,TL,6.2,0.0,0.0,0.0
8976,82,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,414.0,1920.6,2,1842.9,1800.0,1353.38,3.6,10.0,TL,6.4,0.0,0.0,0.0
8976,83,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,414.0,1844.9,2,1842.9,1800.0,1353.38,3.4,10.0,TL,6.6,0.0,0.0,0.0
8976,84,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,414.0,1929.8,3,1842.9,1800.0,1353.38,5.1,10.0,LTL,4.9,0.0,0.0,0.0
8976,85,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,414.0,1929.8,3,1842.9,1800.0,1353.38,4.1,10.0,TL,5.9,0.0,0.0,0.0
8977,86,2,31373,1458,VND->LMD,565.7,0,0,0,0.0,0,0,0,0.0,31373,0.0,443.0,565.7,1,565.7,1030.23,366.63,1.5,8.0,LTL,6.5,1.0,276.7,1.0
8977,87,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,443.0,567.4000000000001,2,565.7,1030.23,366.63,2.0,8.0,LTL,6.0,0.0,0.0,0.0
8977,88,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,443.0,566.1,2,565.7,1030.23,366.63,2.0,8.0,LTL,6.0,0.0,0.0,0.0
8977,89,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,443.0,567.4000000000001,2,565.7,1030.23,366.63,1.5,8.0,TL,6.5,0.0,0.0,0.0
8977,90,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,443.0,566.1,2,565.7,1030.23,366.63,1.5,8.0,TL,6.5,0.0,0.0,0.0
8977,91,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,443.0,567.8000000000001,3,565.7,1030.23,366.63,2.5,8.0,LTL,5.5,0.0,0.0,0.0
8977,92,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,443.0,567.8000000000001,3,565.7,1030.23,366.63,2.0,8.0,TL,6.0,0.0,0.0,0.0
8932,93,2,31376,1461,VND->LMD,146.9,0,0,0,0.0,0,0,0,0.0,31376,0.0,120.0,146.9,1,146.9,666.67,366.3,1.0,4.0,LTL,3.0,1.0,81.95,1.0
8932,94,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,120.0,154.7,2,146.9,666.67,366.3,1.5,4.0,LTL,2.5,0.0,0.0,0.0
8932,95,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,120.0,154.7,2,146.9,666.67,366.3,1.0,4.0,TL,3.0,0.0,0.0,0.0
8933,96,2,31377,1462,VND->LMD,247.4,0,0,0,0.0,0,0,0,0.0,31377,0.0,307.0,247.4,1,247.4,1918.75,1122.08,1.5,5.0,LTL,3.5,1.0,155.31,1.0
8933,97,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,307.0,252.9,2,247.4,1918.75,1122.08,2.0,5.0,LTL,3.0,0.0,0.0,0.0
8933,98,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,307.0,252.9,2,247.4,1918.75,1122.08,1.0,5.0,TL,4.0,0.0,0.0,0.0
8935,99,2,31379,1464,VND->LMD,2125.6,0,0,0,0.0,0,0,0,0.0,31379,0.0,152.0,2125.6,1,2125.6,400.0,138.89,5.5,10.0,LTL,4.5,1.0,336.32,1.0
8935,100,2,1001,1563,VND->FC,20.7,31379,209,FC->LMD,2119.3,0,0,0,0.0,31379,0.02,152.0,2140.0,2,2125.6,400.0,138.89,6.0,10.0,LTL,4.0,0.0,0.0,0.0
8935,101,2,1003,1565,VND->FC,1884.2,31379,525,FC->LMD,246.8,0,0,0,0.0,31379,0.02,152.0,2131.0,2,2125.6,400.0,138.89,4.9,10.0,LTL,5.1,0.0,0.0,0.0
8935,102,2,1001,1563,VND->FC,20.7,31379,209,FC->LMD,2119.3,0,0,0,0.0,31379,0.02,152.0,2140.0,2,2125.6,400.0,138.89,4.4,10.0,TL,5.6,0.0,0.0,0.0
8935,103,2,1003,1565,VND->FC,1884.2,31379,525,FC->LMD,246.8,0,0,0,0.0,31379,0.02,152.0,2131.0,2,2125.6,400.0,138.89,3.9,10.0,TL,6.1,0.0,0.0,0.0
8935,104,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31379,525,FC->LMD,246.8,31379,0.04,152.0,2146.0,3,2125.6,400.0,138.89,5.4,10.0,LTL,4.6,0.0,0.0,0.0
8935,105,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31379,525,FC->LMD,246.8,31379,0.04,152.0,2146.0,3,2125.6,400.0,138.89,4.4,10.0,TL,5.6,0.0,0.0,0.0
8936,106,2,31380,1465,VND->LMD,1309.6,0,0,0,0.0,0,0,0,0.0,31380,0.0,297.0,1309.6,1,1309.6,503.39,324.77,3.5,9.0,LTL,5.5,1.0,344.64,1.0
8936,107,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,297.0,1327.0,2,1309.6,503.39,324.77,4.0,9.0,LTL,5.0,0.0,0.0,0.0
8936,108,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,297.0,1309.8,2,1309.6,503.39,324.77,3.2,9.0,LTL,5.8,0.0,0.0,0.0
8936,109,2,1001,1563,VND->FC,20.7,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,297.0,1327.0,2,1309.6,503.39,324.77,2.9,9.0,TL,6.1,0.0,0.0,0.0
8936,110,2,1002,1564,VND->FC,1195.7,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,297.0,1309.8,2,1309.6,503.39,324.77,2.7,9.0,TL,6.3,0.0,0.0,0.0
8936,111,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,297.0,1327.1,3,1309.6,503.39,324.77,3.7,9.0,LTL,5.3,0.0,0.0,0.0
8936,112,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,297.0,1327.1,3,1309.6,503.39,324.77,3.2,9.0,TL,5.8,0.0,0.0,0.0
8978,113,2,31381,1466,VND->LMD,1732.3,0,0,0,0.0,0,0,0,0.0,31381,0.0,561.0,1732.3,1,1732.3,609.78,388.39,4.5,9.0,LTL,4.5,1.0,664.68,1.0
8978,114,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,561.0,1742.3,2,1732.3,609.78,388.39,5.0,9.0,LTL,4.0,0.0,0.0,0.0
8978,115,2,1005,1567,VND->FC,1694.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,561.0,1777.9,2,1732.3,609.78,388.39,4.1,9.0,LTL,4.9,0.0,0.0,0.0
8978,116,2,1007,1569,VND->FC,1310.0,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,561.0,1733.8,2,1732.3,609.78,388.39,3.9,9.0,LTL,5.1,0.0,0.0,0.0
8978,117,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,561.0,1742.3,2,1732.3,609.78,388.39,3.6,9.0,TL,5.4,0.0,0.0,0.0
8978,118,2,1005,1567,VND->FC,1694.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,561.0,1777.9,2,1732.3,609.78,388.39,3.6,9.0,TL,5.4,0.0,0.0,0.0
8978,119,2,1007,1569,VND->FC,1310.0,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,561.0,1733.8,2,1732.3,609.78,388.39,3.2,9.0,TL,5.8,0.0,0.0,0.0
8978,120,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,561.0,1787.1,3,1732.3,609.78,388.39,4.6,9.0,LTL,4.4,0.0,0.0,0.0
8978,121,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,561.0,1787.1,3,1732.3,609.78,388.39,4.1,9.0,TL,4.9,0.0,0.0,0.0
8979,122,2,31383,1468,VND->LMD,1643.8,0,0,0,0.0,0,0,0,0.0,31383,0.0,402.0,1643.8,1,1643.8,1488.89,590.83,4.5,10.0,LTL,5.5,1.0,498.35,1.0
8979,123,2,1001,1563,VND->FC,20.7,31383,213,FC->LMD,1631.3,0,0,0,0.0,31383,0.02,402.0,1652.0,2,1643.8,1488.89,590.83,5.0,10.0,LTL,5.0,0.0,0.0,0.0
8979,124,2,1005,1567,VND->FC,1694.7,31383,845,FC->LMD,105.6,0,0,0,0.0,31383,0.02,402.0,1800.3,2,1643.8,1488.89,590.83,4.1,10.0,LTL,5.9,0.0,0.0,0.0
8979,125,2,1001,1563,VND->FC,20.7,31383,213,FC->LMD,1631.3,0,0,0,0.0,31383,0.02,402.0,1652.0,2,1643.8,1488.89,590.83,3.5,10.0,TL,6.5,0.0,0.0,0.0
