demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcCt,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
24196,11,1,1001,150,VND->FC,68.2,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,185.0,1800.6,2,1796.7,411.11,293.65,3.6,10.0,TL,6.4,0.0,0.0,0.0
24196,12,1,1003,466,VND->FC,1942.4,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,185.0,2091.2000000000003,2,1796.7,411.11,293.65,4.0,10.0,TL,6.0,0.0,0.0,0.0
24196,13,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,185.0,2095.5,3,1796.7,411.11,293.65,4.9,10.0,LTL,5.1,0.0,0.0,0.0
24196,14,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,185.0,2095.5,3,1796.7,411.11,293.65,4.4,10.0,TL,5.6,0.0,0.0,0.0
24254,15,1,31342,14,VND->LMD,273.3,0,0,0,0.0,0,0,0,0.0,31342,0.0,349.0,273.3,1,273.3,1246.43,755.41,1.5,6.0,LTL,4.5,1.0,174.51,1.0
24254,16,1,1001,150,VND->FC,68.2,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,349.0,317.5,2,273.3,1246.43,755.41,2.0,6.0,LTL,4.0,0.0,0.0,0.0
24254,17,1,1001,150,VND->FC,68.2,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,349.0,317.5,2,273.3,1246.43,755.41,1.0,6.0,TL,5.0,0.0,0.0,0.0
24255,18,1,31347,19,VND->LMD,1677.8,0,0,0,0.0,0,0,0,0.0,31347,0.0,263.0,1677.8,1,1677.8,821.88,599.91,4.5,10.0,LTL,5.5,1.0,380.81,1.0
24255,19,1,1001,150,VND->FC,68.2,31347,177,FC->LMD,1610.6,0,0,0,0.0,31347,0.02,263.0,1678.8,2,1677.8,821.88,599.91,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24255,20,1,1003,466,VND->FC,1942.4,31347,493,FC->LMD,419.6,0,0,0,0.0,31347,0.02,263.0,2362.0,2,1677.8,821.88,599.91,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24255,21,1,1001,150,VND->FC,68.2,31347,177,FC->LMD,1610.6,0,0,0,0.0,31347,0.02,263.0,1678.8,2,1677.8,821.88,599.91,3.4,10.0,TL,6.6,0.0,0.0,0.0
24255,22,1,1003,466,VND->FC,1942.4,31347,493,FC->LMD,419.6,0,0,0,0.0,31347,0.02,263.0,2362.0,2,1677.8,821.88,599.91,4.3,10.0,TL,5.7,0.0,0.0,0.0
24255,23,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31347,493,FC->LMD,419.6,31347,0.04,263.0,2366.3,3,1677.8,821.88,599.91,5.4,10.0,LTL,4.6,0.0,0.0,0.0
24255,24,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31347,493,FC->LMD,419.6,31347,0.04,263.0,2366.3,3,1677.8,821.88,599.91,4.7,10.0,TL,5.3,0.0,0.0,0.0
24257,25,1,31351,23,VND->LMD,320.6,0,0,0,0.0,0,0,0,0.0,31351,0.0,238.0,320.6,1,320.6,1400.0,848.48,1.5,5.0,LTL,3.5,1.0,143.93,1.0
24257,26,1,1001,150,VND->FC,68.2,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,238.0,444.8,2,320.6,1400.0,848.48,2.0,5.0,LTL,3.0,0.0,0.0,0.0
24257,27,1,1001,150,VND->FC,68.2,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,238.0,444.8,2,320.6,1400.0,848.48,1.2,5.0,TL,3.8,0.0,0.0,0.0
24290,28,1,31353,25,VND->LMD,941.4,0,0,0,0.0,0,0,0,0.0,31353,0.0,1888.0,941.4,1,941.4,2451.95,1726.73,2.5,9.0,LTL,6.5,1.0,1245.18,1.0
24290,29,1,1001,150,VND->FC,68.2,31353,183,FC->LMD,969.9,0,0,0,0.0,31353,0.02,1888.0,1038.1,2,941.4,2451.95,1726.73,3.0,9.0,LTL,6.0,0.0,0.0,0.0
24290,30,1,1008,1256,VND->FC,807.8,31353,1289,FC->LMD,144.8,0,0,0,0.0,31353,0.02,1888.0,952.6,2,941.4,2451.95,1726.73,2.5,9.0,LTL,6.5,0.0,0.0,0.0
24290,31,1,1001,150,VND->FC,68.2,31353,183,FC->LMD,969.9,0,0,0,0.0,31353,0.02,1888.0,1038.1,2,941.4,2451.95,1726.73,2.3,9.0,TL,6.7,0.0,0.0,0.0
24290,32,1,1008,1256,VND->FC,807.8,31353,1289,FC->LMD,144.8,0,0,0,0.0,31353,0.02,1888.0,952.6,2,941.4,2451.95,1726.73,2.0,9.0,TL,7.0,0.0,0.0,0.0
24290,33,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31353,1289,FC->LMD,144.8,31353,0.04,1888.0,1053.5,3,941.4,2451.95,1726.73,3.0,9.0,LTL,6.0,0.0,0.0,0.0
24290,34,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31353,1289,FC->LMD,144.8,31353,0.04,1888.0,1053.5,3,941.4,2451.95,1726.73,2.5,9.0,TL,6.5,0.0,0.0,0.0
24258,35,1,31355,27,VND->LMD,11.5,0,0,0,0.0,0,0,0,0.0,31355,0.0,284.0,11.5,1,11.5,1136.0,411.59,1.0,4.0,LTL,3.0,1.0,106.09,1.0
24258,36,1,1001,150,VND->FC,68.2,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,284.0,126.9,2,11.5,1136.0,411.59,1.5,4.0,LTL,2.5,0.0,0.0,0.0
24258,37,1,1001,150,VND->FC,68.2,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,284.0,126.9,2,11.5,1136.0,411.59,1.0,4.0,TL,3.0,0.0,0.0,0.0
24261,38,1,31362,34,VND->LMD,1594.8,0,0,0,0.0,0,0,0,0.0,31362,0.0,732.0,1594.8,1,1594.8,504.83,338.81,4.5,10.0,LTL,5.5,1.0,773.65,1.0
24261,39,1,1001,150,VND->FC,68.2,31362,192,FC->LMD,1536.6,0,0,0,0.0,31362,0.02,732.0,1604.8,2,1594.8,504.83,338.81,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24261,40,1,1005,782,VND->FC,1737.0,31362,824,FC->LMD,230.9,0,0,0,0.0,31362,0.02,732.0,1967.9,2,1594.8,504.83,338.81,4.7,10.0,LTL,5.3,0.0,0.0,0.0
24261,41,1,1007,1098,VND->FC,1356.6,31362,1140,FC->LMD,243.7,0,0,0,0.0,31362,0.02,732.0,1600.3,2,1594.8,504.83,338.81,4.0,10.0,LTL,6.0,0.0,0.0,0.0
24261,42,1,1001,150,VND->FC,68.2,31362,192,FC->LMD,1536.6,0,0,0,0.0,31362,0.02,732.0,1604.8,2,1594.8,504.83,338.81,3.3,10.0,TL,6.7,0.0,0.0,0.0
24261,43,1,1005,782,VND->FC,1737.0,31362,824,FC->LMD,230.9,0,0,0,0.0,31362,0.02,732.0,1967.9,2,1594.8,504.83,338.81,3.7,10.0,TL,6.3,0.0,0.0,0.0
24261,44,1,1007,1098,VND->FC,1356.6,31362,1140,FC->LMD,243.7,0,0,0,0.0,31362,0.02,732.0,1600.3,2,1594.8,504.83,338.81,3.0,10.0,TL,7.0,0.0,0.0,0.0
24261,45,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31362,824,FC->LMD,230.9,31362,0.04,732.0,1982.3,3,1594.8,504.83,338.81,5.1,10.0,LTL,4.9,0.0,0.0,0.0
24261,46,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31362,824,FC->LMD,230.9,31362,0.04,732.0,1982.3,3,1594.8,504.83,338.81,4.1,10.0,TL,5.9,0.0,0.0,0.0
24205,47,1,31366,38,VND->LMD,681.2,0,0,0,0.0,0,0,0,0.0,31366,0.0,374.0,681.2,1,681.2,2493.33,1377.53,2.5,8.0,LTL,5.5,1.0,269.53,1.0
24205,48,1,1001,150,VND->FC,68.2,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,374.0,750.4000000000001,2,681.2,2493.33,1377.53,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24205,49,1,1006,940,VND->FC,571.0,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,374.0,844.4,2,681.2,2493.33,1377.53,2.5,8.0,LTL,5.5,0.0,0.0,0.0
24205,50,1,1001,150,VND->FC,68.2,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,374.0,750.4000000000001,2,681.2,2493.33,1377.53,1.7,8.0,TL,6.3,0.0,0.0,0.0
24205,51,1,1006,940,VND->FC,571.0,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,374.0,844.4,2,681.2,2493.33,1377.53,1.5,8.0,TL,6.5,0.0,0.0,0.0
24205,52,1,1001,150,VND->FC,68.2,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,374.0,887.1,3,681.2,2493.33,1377.53,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24205,53,1,1001,150,VND->FC,68.2,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,374.0,887.1,3,681.2,2493.33,1377.53,2.0,8.0,TL,6.0,0.0,0.0,0.0
24206,54,1,31367,39,VND->LMD,675.8,0,0,0,0.0,0,0,0,0.0,31367,0.0,317.0,675.8,1,675.8,1378.26,749.05,2.5,8.0,LTL,5.5,1.0,239.73,1.0
24206,55,1,1001,150,VND->FC,68.2,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,317.0,729.3000000000001,2,675.8,1378.26,749.05,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24206,56,1,1006,940,VND->FC,571.0,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,317.0,720.9,2,675.8,1378.26,749.05,2.0,8.0,LTL,6.0,0.0,0.0,0.0
24206,57,1,1001,150,VND->FC,68.2,31367,197,FC->LMD,661.1,0,0,0,0.0,31367,0.02,317.0,729.3000000000001,2,675.8,1378.26,749.05,1.7,8.0,TL,6.3,0.0,0.0,0.0
24206,58,1,1006,940,VND->FC,571.0,31367,987,FC->LMD,149.9,0,0,0,0.0,31367,0.02,317.0,720.9,2,675.8,1378.26,749.05,1.5,8.0,TL,6.5,0.0,0.0,0.0
24206,59,1,1001,150,VND->FC,68.2,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,317.0,763.6,3,675.8,1378.26,749.05,2.5,8.0,LTL,5.5,0.0,0.0,0.0
24206,60,1,1001,150,VND->FC,68.2,1006,156,FC->FC,545.5,31367,987,FC->LMD,149.9,31367,0.04,317.0,763.6,3,675.8,1378.26,749.05,2.0,8.0,TL,6.0,0.0,0.0,0.0
24209,61,1,31376,48,VND->LMD,82.7,0,0,0,0.0,0,0,0,0.0,31376,0.0,265.0,82.7,1,82.7,883.33,412.77,1.0,5.0,LTL,4.0,1.0,113.55,1.0
24209,62,1,1001,150,VND->FC,68.2,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,265.0,202.2,2,82.7,883.33,412.77,1.5,5.0,LTL,3.5,0.0,0.0,0.0
24209,63,1,1001,150,VND->FC,68.2,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,265.0,202.2,2,82.7,883.33,412.77,1.0,5.0,TL,4.0,0.0,0.0,0.0
24210,64,1,31377,49,VND->LMD,186.0,0,0,0,0.0,0,0,0,0.0,31377,0.0,671.0,186.0,1,186.0,2396.43,1736.54,1.0,6.0,LTL,5.0,1.0,256.1,1.0
24210,65,1,1001,150,VND->FC,68.2,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,671.0,300.4,2,186.0,2396.43,1736.54,2.0,6.0,LTL,4.0,0.0,0.0,0.0
24210,66,1,1001,150,VND->FC,68.2,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,671.0,300.4,2,186.0,2396.43,1736.54,1.0,6.0,TL,5.0,0.0,0.0,0.0
24213,67,1,31380,52,VND->LMD,1372.5,0,0,0,0.0,0,0,0,0.0,31380,0.0,355.0,1372.5,1,1372.5,1267.86,905.61,3.5,9.0,LTL,5.5,1.0,401.24,1.0
24213,68,1,1001,150,VND->FC,68.2,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,355.0,1374.5,2,1372.5,1267.86,905.61,4.0,9.0,LTL,5.0,0.0,0.0,0.0
24213,69,1,1002,308,VND->FC,1258.5,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,355.0,1372.6,2,1372.5,1267.86,905.61,3.3,9.0,LTL,5.7,0.0,0.0,0.0
24213,70,1,1001,150,VND->FC,68.2,31380,210,FC->LMD,1306.3,0,0,0,0.0,31380,0.02,355.0,1374.5,2,1372.5,1267.86,905.61,2.9,9.0,TL,6.1,0.0,0.0,0.0
24213,71,1,1002,308,VND->FC,1258.5,31380,368,FC->LMD,114.1,0,0,0,0.0,31380,0.02,355.0,1372.6,2,1372.5,1267.86,905.61,2.8,9.0,TL,6.2,0.0,0.0,0.0
24213,72,1,1001,150,VND->FC,68.2,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,355.0,1374.6,3,1372.5,1267.86,905.61,3.7,9.0,LTL,5.3,0.0,0.0,0.0
24213,73,1,1001,150,VND->FC,68.2,1002,152,FC->FC,1192.3,31380,368,FC->LMD,114.1,31380,0.04,355.0,1374.6,3,1372.5,1267.86,905.61,3.2,9.0,TL,5.8,0.0,0.0,0.0
24265,74,1,31381,53,VND->LMD,1777.2,0,0,0,0.0,0,0,0,0.0,31381,0.0,1426.0,1777.2,1,1777.2,4917.24,2672.41,4.5,10.0,LTL,5.5,1.0,1490.38,1.0
24265,75,1,1001,150,VND->FC,68.2,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,1426.0,1789.8,2,1777.2,4917.24,2672.41,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24265,76,1,1005,782,VND->FC,1737.0,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,1426.0,1820.2,2,1777.2,4917.24,2672.41,4.2,10.0,LTL,5.8,0.0,0.0,0.0
24265,77,1,1007,1098,VND->FC,1356.6,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,1426.0,1780.4,2,1777.2,4917.24,2672.41,4.0,10.0,LTL,6.0,0.0,0.0,0.0
24265,78,1,1001,150,VND->FC,68.2,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,1426.0,1789.8,2,1777.2,4917.24,2672.41,3.6,10.0,TL,6.4,0.0,0.0,0.0
24265,79,1,1005,782,VND->FC,1737.0,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,1426.0,1820.2,2,1777.2,4917.24,2672.41,3.7,10.0,TL,6.3,0.0,0.0,0.0
24265,80,1,1007,1098,VND->FC,1356.6,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,1426.0,1780.4,2,1777.2,4917.24,2672.41,3.3,10.0,TL,6.7,0.0,0.0,0.0
24265,81,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,1426.0,1834.6,3,1777.2,4917.24,2672.41,4.6,10.0,LTL,5.4,0.0,0.0,0.0
24265,82,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,1426.0,1834.6,3,1777.2,4917.24,2672.41,4.1,10.0,TL,5.9,0.0,0.0,0.0
24266,83,1,31383,55,VND->LMD,1682.8,0,0,0,0.0,0,0,0,0.0,31383,0.0,835.0,1682.8,1,1682.8,592.2,320.11,4.5,9.0,LTL,4.5,1.0,897.72,1.0
24266,84,1,1001,150,VND->FC,68.2,31383,213,FC->LMD,1631.3,0,0,0,0.0,31383,0.02,835.0,1699.5,2,1682.8,592.2,320.11,5.0,9.0,LTL,4.0,0.0,0.0,0.0
24266,85,1,1005,782,VND->FC,1737.0,31383,845,FC->LMD,105.6,0,0,0,0.0,31383,0.02,835.0,1842.6,2,1682.8,592.2,320.11,4.2,9.0,LTL,4.8,0.0,0.0,0.0
24266,86,1,1001,150,VND->FC,68.2,31383,213,FC->LMD,1631.3,0,0,0,0.0,31383,0.02,835.0,1699.5,2,1682.8,592.2,320.11,3.5,9.0,TL,5.5,0.0,0.0,0.0
24266,87,1,1005,782,VND->FC,1737.0,31383,845,FC->LMD,105.6,0,0,0,0.0,31383,0.02,835.0,1842.6,2,1682.8,592.2,320.11,3.7,9.0,TL,5.3,0.0,0.0,0.0
24266,88,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31383,845,FC->LMD,105.6,31383,0.04,835.0,1857.0,3,1682.8,592.2,320.11,4.6,9.0,LTL,4.4,0.0,0.0,0.0
24266,89,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31383,845,FC->LMD,105.6,31383,0.04,835.0,1857.0,3,1682.8,592.2,320.11,4.1,9.0,TL,4.9,0.0,0.0,0.0
24267,90,1,31386,58,VND->LMD,509.0,0,0,0,0.0,0,0,0,0.0,31386,0.0,1426.0,509.0,1,509.0,5704.0,2300.0,1.5,9.0,LTL,7.5,1.0,692.12,1.0
24267,91,1,1001,150,VND->FC,68.2,31386,216,FC->LMD,540.4,0,0,0,0.0,31386,0.02,1426.0,608.6,2,509.0,5704.0,2300.0,2.0,9.0,LTL,7.0,0.0,0.0,0.0
24267,92,1,1008,1256,VND->FC,807.8,31386,1322,FC->LMD,300.1,0,0,0,0.0,31386,0.02,1426.0,1107.9,2,509.0,5704.0,2300.0,3.0,9.0,LTL,6.0,0.0,0.0,0.0
24267,93,1,1001,150,VND->FC,68.2,31386,216,FC->LMD,540.4,0,0,0,0.0,31386,0.02,1426.0,608.6,2,509.0,5704.0,2300.0,1.5,9.0,TL,7.5,0.0,0.0,0.0
24267,94,1,1008,1256,VND->FC,807.8,31386,1322,FC->LMD,300.1,0,0,0,0.0,31386,0.02,1426.0,1107.9,2,509.0,5704.0,2300.0,2.0,9.0,TL,7.0,0.0,0.0,0.0
24267,95,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31386,1322,FC->LMD,300.1,31386,0.04,1426.0,1208.8000000000002,3,509.0,5704.0,2300.0,3.5,9.0,LTL,5.5,0.0,0.0,0.0
24267,96,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31386,1322,FC->LMD,300.1,31386,0.04,1426.0,1208.8000000000002,3,509.0,5704.0,2300.0,2.5,9.0,TL,6.5,0.0,0.0,0.0
24269,97,1,31390,62,VND->LMD,1787.3,0,0,0,0.0,0,0,0,0.0,31390,0.0,236.0,1787.3,1,1787.3,1388.24,970.8,4.5,11.0,LTL,6.5,1.0,373.72,1.0
24269,98,1,1001,150,VND->FC,68.2,31390,220,FC->LMD,1725.8,0,0,0,0.0,31390,0.02,236.0,1794.0,2,1787.3,1388.24,970.8,5.0,11.0,LTL,6.0,0.0,0.0,0.0
24269,99,1,1003,466,VND->FC,1942.4,31390,536,FC->LMD,218.0,0,0,0,0.0,31390,0.02,236.0,2160.4,2,1787.3,1388.24,970.8,5.0,11.0,LTL,6.0,0.0,0.0,0.0
24269,100,1,1001,150,VND->FC,68.2,31390,220,FC->LMD,1725.8,0,0,0,0.0,31390,0.02,236.0,1794.0,2,1787.3,1388.24,970.8,3.6,11.0,TL,7.4,0.0,0.0,0.0
24269,101,1,1003,466,VND->FC,1942.4,31390,536,FC->LMD,218.0,0,0,0,0.0,31390,0.02,236.0,2160.4,2,1787.3,1388.24,970.8,4.0,11.0,TL,7.0,0.0,0.0,0.0
24269,102,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31390,536,FC->LMD,218.0,31390,0.04,236.0,2164.7,3,1787.3,1388.24,970.8,5.4,11.0,LTL,5.6,0.0,0.0,0.0
24269,103,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31390,536,FC->LMD,218.0,31390,0.04,236.0,2164.7,3,1787.3,1388.24,970.8,4.4,11.0,TL,6.6,0.0,0.0,0.0
24293,104,1,31392,64,VND->LMD,2315.2,0,0,0,0.0,0,0,0,0.0,31392,0.0,864.0,2315.2,1,2315.2,1963.64,1122.08,5.5,10.0,LTL,4.5,1.0,1180.89,1.0
24293,105,1,1001,150,VND->FC,68.2,31392,222,FC->LMD,2257.8,0,0,0,0.0,31392,0.02,864.0,2326.0,2,2315.2,1963.64,1122.08,6.0,10.0,LTL,4.0,0.0,0.0,0.0
24293,106,1,1004,624,VND->FC,2264.8,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,864.0,2324.7000000000003,2,2315.2,1963.64,1122.08,5.1,10.0,LTL,4.9,0.0,0.0,0.0
24293,107,1,1007,1098,VND->FC,1356.6,31392,1170,FC->LMD,958.7,0,0,0,0.0,31392,0.02,864.0,2315.3,2,2315.2,1963.64,1122.08,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24293,108,1,1001,150,VND->FC,68.2,31392,222,FC->LMD,2257.8,0,0,0,0.0,31392,0.02,864.0,2326.0,2,2315.2,1963.64,1122.08,4.6,10.0,TL,5.4,0.0,0.0,0.0
24293,109,1,1004,624,VND->FC,2264.8,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,864.0,2324.7000000000003,2,2315.2,1963.64,1122.08,4.6,10.0,TL,5.4,0.0,0.0,0.0
24293,110,1,1007,1098,VND->FC,1356.6,31392,1170,FC->LMD,958.7,0,0,0,0.0,31392,0.02,864.0,2315.3,2,2315.2,1963.64,1122.08,4.2,10.0,TL,5.8,0.0,0.0,0.0
24293,111,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31392,696,FC->LMD,59.9,31392,0.04,864.0,2336.1,3,2315.2,1963.64,1122.08,5.5,10.0,LTL,4.5,0.0,0.0,0.0
24293,112,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31392,696,FC->LMD,59.9,31392,0.04,864.0,2336.1,3,2315.2,1963.64,1122.08,5.0,10.0,TL,5.0,0.0,0.0,0.0
24215,113,1,31393,65,VND->LMD,897.4,0,0,0,0.0,0,0,0,0.0,31393,0.0,546.0,897.4,1,897.4,737.84,508.86,2.5,8.0,LTL,5.5,1.0,416.9,1.0
24215,114,1,1001,150,VND->FC,68.2,31393,223,FC->LMD,897.6,0,0,0,0.0,31393,0.02,546.0,965.8,2,897.4,737.84,508.86,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24215,115,1,1008,1256,VND->FC,807.8,31393,1329,FC->LMD,426.0,0,0,0,0.0,31393,0.02,546.0,1233.8,2,897.4,737.84,508.86,3.0,8.0,LTL,5.0,0.0,0.0,0.0
24215,116,1,1001,150,VND->FC,68.2,31393,223,FC->LMD,897.6,0,0,0,0.0,31393,0.02,546.0,965.8,2,897.4,737.84,508.86,2.1,8.0,TL,5.9,0.0,0.0,0.0
24215,117,1,1008,1256,VND->FC,807.8,31393,1329,FC->LMD,426.0,0,0,0,0.0,31393,0.02,546.0,1233.8,2,897.4,737.84,508.86,2.3,8.0,TL,5.7,0.0,0.0,0.0
24215,118,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31393,1329,FC->LMD,426.0,31393,0.04,546.0,1334.7,3,897.4,737.84,508.86,3.5,8.0,LTL,4.5,0.0,0.0,0.0
24215,119,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31393,1329,FC->LMD,426.0,31393,0.04,546.0,1334.7,3,897.4,737.84,508.86,2.8,8.0,TL,5.2,0.0,0.0,0.0
24216,120,1,31394,66,VND->LMD,1647.2,0,0,0,0.0,0,0,0,0.0,31394,0.0,162.0,1647.2,1,1647.2,506.25,333.06,4.5,10.0,LTL,5.5,1.0,285.97,1.0
24216,121,1,1001,150,VND->FC,68.2,31394,224,FC->LMD,1587.5,0,0,0,0.0,31394,0.02,162.0,1655.7,2,1647.2,506.25,333.06,5.0,10.0,LTL,5.0,0.0,0.0,0.0
24216,122,1,1005,782,VND->FC,1737.0,31394,856,FC->LMD,266.5,0,0,0,0.0,31394,0.02,162.0,2003.5,2,1647.2,506.25,333.06,4.7,10.0,LTL,5.3,0.0,0.0,0.0
24216,123,1,1001,150,VND->FC,68.2,31394,224,FC->LMD,1587.5,0,0,0,0.0,31394,0.02,162.0,1655.7,2,1647.2,506.25,333.06,3.4,10.0,TL,6.6,0.0,0.0,0.0
24216,124,1,1005,782,VND->FC,1737.0,31394,856,FC->LMD,266.5,0,0,0,0.0,31394,0.02,162.0,2003.5,2,1647.2,506.25,333.06,3.7,10.0,TL,6.3,0.0,0.0,0.0
24216,125,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31394,856,FC->LMD,266.5,31394,0.04,162.0,2017.9,3,1647.2,506.25,333.06,5.1,10.0,LTL,4.9,0.0,0.0,0.0
24216,126,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31394,856,FC->LMD,266.5,31394,0.04,162.0,2017.9,3,1647.2,506.25,333.06,4.1,10.0,TL,5.9,0.0,0.0,0.0
