demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcs,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
18566,11,2,1001,1563,VND->FC,20.7,31332,162,FC->LMD,1679.2,0,0,0,0.0,31332,0.02,631.0,1699.9,2,1692.5,2103.33,1322.85,3.6,10.0,TL,6.4,0.0,0.0,0.0
18566,12,2,1005,1567,VND->FC,1694.7,31332,794,FC->LMD,183.9,0,0,0,0.0,31332,0.02,631.0,1878.6,2,1692.5,2103.33,1322.85,3.6,10.0,TL,6.4,0.0,0.0,0.0
18566,13,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,631.0,1887.8,3,1692.5,2103.33,1322.85,4.6,10.0,LTL,5.4,0.0,0.0,0.0
18566,14,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31332,794,FC->LMD,183.9,31332,0.04,631.0,1887.8,3,1692.5,2103.33,1322.85,4.1,10.0,TL,5.9,0.0,0.0,0.0
18567,15,2,31335,1420,VND->LMD,2093.6,0,0,0,0.0,0,0,0,0.0,31335,0.0,772.0,2093.6,1,2093.6,1513.73,1009.15,5.5,11.0,LTL,5.5,1.0,992.83,1.0
18567,16,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,772.0,2112.5,2,2093.6,1513.73,1009.15,6.0,11.0,LTL,5.0,0.0,0.0,0.0
18567,17,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,772.0,2302.9,2,2093.6,1513.73,1009.15,4.9,11.0,LTL,6.1,0.0,0.0,0.0
18567,18,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,772.0,2102.4,2,2093.6,1513.73,1009.15,4.7,11.0,LTL,6.3,0.0,0.0,0.0
18567,19,2,1001,1563,VND->FC,20.7,31335,165,FC->LMD,2091.8,0,0,0,0.0,31335,0.02,772.0,2112.5,2,2093.6,1513.73,1009.15,4.3,11.0,TL,6.7,0.0,0.0,0.0
18567,20,2,1003,1565,VND->FC,1884.2,31335,481,FC->LMD,418.7,0,0,0,0.0,31335,0.02,772.0,2302.9,2,2093.6,1513.73,1009.15,4.2,11.0,TL,6.8,0.0,0.0,0.0
18567,21,2,1002,1564,VND->FC,1195.7,31335,323,FC->LMD,906.7,0,0,0,0.0,31335,0.02,772.0,2102.4,2,2093.6,1513.73,1009.15,3.8000000000000003,11.0,TL,7.199999999999999,0.0,0.0,0.0
18567,22,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,772.0,2317.9,3,2093.6,1513.73,1009.15,5.4,11.0,LTL,5.6,0.0,0.0,0.0
18567,23,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31335,481,FC->LMD,418.7,31335,0.04,772.0,2317.9,3,2093.6,1513.73,1009.15,4.7,11.0,TL,6.3,0.0,0.0,0.0
18568,24,2,31337,1422,VND->LMD,1737.8,0,0,0,0.0,0,0,0,0.0,31337,0.0,285.0,1737.8,1,1737.8,1239.13,904.47,4.5,10.0,LTL,5.5,1.0,411.2,1.0
18568,25,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,285.0,1753.1,2,1737.8,1239.13,904.47,5.0,10.0,LTL,5.0,0.0,0.0,0.0
18568,26,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,285.0,2033.0,2,1737.8,1239.13,904.47,4.4,10.0,LTL,5.6,0.0,0.0,0.0
18568,27,2,1001,1563,VND->FC,20.7,31337,167,FC->LMD,1732.4,0,0,0,0.0,31337,0.02,285.0,1753.1,2,1737.8,1239.13,904.47,3.6,10.0,TL,6.4,0.0,0.0,0.0
18568,28,2,1003,1565,VND->FC,1884.2,31337,483,FC->LMD,148.8,0,0,0,0.0,31337,0.02,285.0,2033.0,2,1737.8,1239.13,904.47,3.9,10.0,TL,6.1,0.0,0.0,0.0
18568,29,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,285.0,2048.0,3,1737.8,1239.13,904.47,4.9,10.0,LTL,5.1,0.0,0.0,0.0
18568,30,2,1001,1563,VND->FC,20.7,1003,153,FC->FC,1878.5,31337,483,FC->LMD,148.8,31337,0.04,285.0,2048.0,3,1737.8,1239.13,904.47,4.4,10.0,TL,5.6,0.0,0.0,0.0
18616,31,2,31342,1427,VND->LMD,269.0,0,0,0,0.0,0,0,0,0.0,31342,0.0,1783.0,269.0,1,269.0,5751.61,2319.2,1.5,5.0,LTL,3.5,1.0,662.85,1.0
18616,32,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,1783.0,270.0,2,269.0,5751.61,2319.2,2.0,5.0,LTL,3.0,0.0,0.0,0.0
18616,33,2,1001,1563,VND->FC,20.7,31342,172,FC->LMD,249.3,0,0,0,0.0,31342,0.02,1783.0,270.0,2,269.0,5751.61,2319.2,1.0,5.0,TL,4.0,0.0,0.0,0.0
18646,34,2,31350,1435,VND->LMD,1492.8,0,0,0,0.0,0,0,0,0.0,31350,0.0,2954.0,1492.8,1,1492.8,3836.36,2051.53,3.5,10.0,LTL,6.5,3.0,1953.94,1.0
18646,35,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,2954.0,1498.8,2,1492.8,3836.36,2051.53,4.0,10.0,LTL,6.0,0.0,0.0,0.0
18646,36,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,2954.0,2065.4,2,1492.8,3836.36,2051.53,4.6,10.0,LTL,5.4,0.0,0.0,0.0
18646,37,2,1001,1563,VND->FC,20.7,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,2954.0,1498.8,2,1492.8,3836.36,2051.53,3.2,10.0,TL,6.8,0.0,0.0,0.0
18646,38,2,1005,1567,VND->FC,1694.7,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,2954.0,2065.4,2,1492.8,3836.36,2051.53,3.8,10.0,TL,6.2,0.0,0.0,0.0
18646,39,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,2954.0,2074.6,3,1492.8,3836.36,2051.53,5.1,10.0,LTL,4.9,0.0,0.0,0.0
18646,40,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,2954.0,2074.6,3,1492.8,3836.36,2051.53,4.3,10.0,TL,5.7,0.0,0.0,0.0
18618,41,2,31351,1436,VND->LMD,389.3,0,0,0,0.0,0,0,0,0.0,31351,0.0,1972.0,389.3,1,389.3,3792.31,2670.64,1.5,6.0,LTL,4.5,1.0,829.09,1.0
18618,42,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,1972.0,397.3,2,389.3,3792.31,2670.64,2.0,6.0,LTL,4.0,0.0,0.0,0.0
18618,43,2,1001,1563,VND->FC,20.7,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,1972.0,397.3,2,389.3,3792.31,2670.64,1.2,6.0,TL,4.8,0.0,0.0,0.0
18619,44,2,31355,1440,VND->LMD,61.9,0,0,0,0.0,0,0,0,0.0,31355,0.0,2555.0,61.9,1,61.9,1864.96,1313.35,1.0,5.0,LTL,4.0,2.0,559.32,1.0
18619,45,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,2555.0,79.4,2,61.9,1864.96,1313.35,1.5,5.0,LTL,3.5,0.0,0.0,0.0
18619,46,2,1001,1563,VND->FC,20.7,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,2555.0,79.4,2,61.9,1864.96,1313.35,1.0,5.0,TL,4.0,0.0,0.0,0.0
18572,47,2,31360,1445,VND->LMD,1129.6,0,0,0,0.0,0,0,0,0.0,31360,0.0,178.0,1129.6,1,1129.6,574.19,263.39,3.5,9.0,LTL,5.5,1.0,230.75,1.0
18572,48,2,1001,1563,VND->FC,20.7,31360,190,FC->LMD,1123.1,0,0,0,0.0,31360,0.02,178.0,1143.8,2,1129.6,574.19,263.39,4.0,9.0,LTL,5.0,0.0,0.0,0.0
18572,49,2,1002,1564,VND->FC,1195.7,31360,348,FC->LMD,187.6,0,0,0,0.0,31360,0.02,178.0,1383.3,2,1129.6,574.19,263.39,3.2,9.0,LTL,5.8,0.0,0.0,0.0
18572,50,2,1001,1563,VND->FC,20.7,31360,190,FC->LMD,1123.1,0,0,0,0.0,31360,0.02,178.0,1143.8,2,1129.6,574.19,263.39,2.5,9.0,TL,6.5,0.0,0.0,0.0
18572,51,2,1002,1564,VND->FC,1195.7,31360,348,FC->LMD,187.6,0,0,0,0.0,31360,0.02,178.0,1383.3,2,1129.6,574.19,263.39,2.7,9.0,TL,6.3,0.0,0.0,0.0
18572,52,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31360,348,FC->LMD,187.6,31360,0.04,178.0,1400.6,3,1129.6,574.19,263.39,3.7,9.0,LTL,5.3,0.0,0.0,0.0
18572,53,2,1001,1563,VND->FC,20.7,1002,152,FC->FC,1192.3,31360,348,FC->LMD,187.6,31360,0.04,178.0,1400.6,3,1129.6,574.19,263.39,3.2,9.0,TL,5.8,0.0,0.0,0.0
18575,54,2,31366,1451,VND->LMD,702.9,0,0,0,0.0,0,0,0,0.0,31366,0.0,1337.0,702.9,1,702.9,5142.31,4113.85,2.5,8.0,LTL,5.5,1.0,768.49,1.0
18575,55,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,1337.0,702.9000000000001,2,702.9,5142.31,4113.85,3.0,8.0,LTL,5.0,0.0,0.0,0.0
18575,56,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,1337.0,837.9,2,702.9,5142.31,4113.85,2.5,8.0,LTL,5.5,0.0,0.0,0.0
18575,57,2,1001,1563,VND->FC,20.7,31366,196,FC->LMD,682.2,0,0,0,0.0,31366,0.02,1337.0,702.9000000000001,2,702.9,5142.31,4113.85,1.7,8.0,TL,6.3,0.0,0.0,0.0
18575,58,2,1006,1568,VND->FC,564.5,31366,986,FC->LMD,273.4,0,0,0,0.0,31366,0.02,1337.0,837.9,2,702.9,5142.31,4113.85,1.5,8.0,TL,6.5,0.0,0.0,0.0
18575,59,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,1337.0,839.6,3,702.9,5142.31,4113.85,3.0,8.0,LTL,5.0,0.0,0.0,0.0
18575,60,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31366,986,FC->LMD,273.4,31366,0.04,1337.0,839.6,3,702.9,5142.31,4113.85,2.0,8.0,TL,6.0,0.0,0.0,0.0
18577,61,2,31369,1454,VND->LMD,957.9,0,0,0,0.0,0,0,0,0.0,31369,0.0,284.0,957.9,1,957.9,631.11,417.95,2.5,9.0,LTL,6.5,1.0,272.85,1.0
18577,62,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,284.0,958.1,2,957.9,631.11,417.95,3.0,9.0,LTL,6.0,0.0,0.0,0.0
18577,63,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,284.0,1114.6,2,957.9,631.11,417.95,2.5,9.0,LTL,6.5,0.0,0.0,0.0
18577,64,2,1001,1563,VND->FC,20.7,31369,199,FC->LMD,937.4,0,0,0,0.0,31369,0.02,284.0,958.1,2,957.9,631.11,417.95,2.2,9.0,TL,6.8,0.0,0.0,0.0
18577,65,2,1006,1568,VND->FC,564.5,31369,989,FC->LMD,550.1,0,0,0,0.0,31369,0.02,284.0,1114.6,2,957.9,631.11,417.95,2.0,9.0,TL,7.0,0.0,0.0,0.0
18577,66,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,284.0,1116.3000000000002,3,957.9,631.11,417.95,3.0,9.0,LTL,6.0,0.0,0.0,0.0
18577,67,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31369,989,FC->LMD,550.1,31369,0.04,284.0,1116.3000000000002,3,957.9,631.11,417.95,2.5,9.0,TL,6.5,0.0,0.0,0.0
18622,68,2,31372,1457,VND->LMD,1842.9,0,0,0,0.0,0,0,0,0.0,31372,0.0,946.0,1842.9,1,1842.9,3378.57,2660.29,4.5,10.0,LTL,5.5,1.0,1068.13,1.0
18622,69,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,946.0,1853.8,2,1842.9,3378.57,2660.29,5.0,10.0,LTL,5.0,0.0,0.0,0.0
18622,70,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,946.0,1920.6,2,1842.9,3378.57,2660.29,4.6,10.0,LTL,5.4,0.0,0.0,0.0
18622,71,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,946.0,1844.9,2,1842.9,3378.57,2660.29,3.9,10.0,LTL,6.1,0.0,0.0,0.0
18622,72,2,1001,1563,VND->FC,20.7,31372,202,FC->LMD,1833.1,0,0,0,0.0,31372,0.02,946.0,1853.8,2,1842.9,3378.57,2660.29,3.8,10.0,TL,6.2,0.0,0.0,0.0
18622,73,2,1005,1567,VND->FC,1694.7,31372,834,FC->LMD,225.9,0,0,0,0.0,31372,0.02,946.0,1920.6,2,1842.9,3378.57,2660.29,3.6,10.0,TL,6.4,0.0,0.0,0.0
18622,74,2,1007,1569,VND->FC,1310.0,31372,1150,FC->LMD,534.9,0,0,0,0.0,31372,0.02,946.0,1844.9,2,1842.9,3378.57,2660.29,3.4,10.0,TL,6.6,0.0,0.0,0.0
18622,75,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,946.0,1929.8,3,1842.9,3378.57,2660.29,5.1,10.0,LTL,4.9,0.0,0.0,0.0
18622,76,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31372,834,FC->LMD,225.9,31372,0.04,946.0,1929.8,3,1842.9,3378.57,2660.29,4.1,10.0,TL,5.9,0.0,0.0,0.0
18623,77,2,31373,1458,VND->LMD,565.7,0,0,0,0.0,0,0,0,0.0,31373,0.0,2548.0,565.7,1,565.7,7077.78,3246.69,1.5,7.0,LTL,5.5,2.0,991.17,1.0
18623,78,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,2548.0,567.4000000000001,2,565.7,7077.78,3246.69,2.0,7.0,LTL,5.0,0.0,0.0,0.0
18623,79,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,2548.0,566.1,2,565.7,7077.78,3246.69,2.0,7.0,LTL,5.0,0.0,0.0,0.0
18623,80,2,1001,1563,VND->FC,20.7,31373,203,FC->LMD,546.7,0,0,0,0.0,31373,0.02,2548.0,567.4000000000001,2,565.7,7077.78,3246.69,1.5,7.0,TL,5.5,0.0,0.0,0.0
18623,81,2,1006,1568,VND->FC,564.5,31373,993,FC->LMD,1.6,0,0,0,0.0,31373,0.02,2548.0,566.1,2,565.7,7077.78,3246.69,1.5,7.0,TL,5.5,0.0,0.0,0.0
18623,82,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,2548.0,567.8000000000001,3,565.7,7077.78,3246.69,2.5,7.0,LTL,4.5,0.0,0.0,0.0
18623,83,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31373,993,FC->LMD,1.6,31373,0.04,2548.0,567.8000000000001,3,565.7,7077.78,3246.69,2.0,7.0,TL,5.0,0.0,0.0,0.0
18578,84,2,31376,1461,VND->LMD,146.9,0,0,0,0.0,0,0,0,0.0,31376,0.0,1377.0,146.9,1,146.9,1275.0,625.0,1.0,5.0,LTL,4.0,1.0,449.85,1.0
18578,85,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,1377.0,154.7,2,146.9,1275.0,625.0,1.5,5.0,LTL,3.5,0.0,0.0,0.0
18578,86,2,1001,1563,VND->FC,20.7,31376,206,FC->LMD,134.0,0,0,0,0.0,31376,0.02,1377.0,154.7,2,146.9,1275.0,625.0,1.0,5.0,TL,4.0,0.0,0.0,0.0
18579,87,2,31377,1462,VND->LMD,247.4,0,0,0,0.0,0,0,0,0.0,31377,0.0,285.0,247.4,1,247.4,1096.15,735.67,1.5,5.0,LTL,3.5,1.0,148.0,1.0
18579,88,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,285.0,252.9,2,247.4,1096.15,735.67,2.0,5.0,LTL,3.0,0.0,0.0,0.0
18579,89,2,1001,1563,VND->FC,20.7,31377,207,FC->LMD,232.2,0,0,0,0.0,31377,0.02,285.0,252.9,2,247.4,1096.15,735.67,1.0,5.0,TL,4.0,0.0,0.0,0.0
18580,90,2,31378,1463,VND->LMD,2595.0,0,0,0,0.0,0,0,0,0.0,31378,0.0,142.0,2595.0,1,2595.0,507.14,311.13,6.5,11.0,LTL,4.5,1.0,381.8,1.0
18580,91,2,1001,1563,VND->FC,20.7,31378,208,FC->LMD,2582.7,0,0,0,0.0,31378,0.02,142.0,2603.4,2,2595.0,507.14,311.13,7.0,11.0,LTL,4.0,0.0,0.0,0.0
18580,92,2,1004,1566,VND->FC,2218.1,31378,682,FC->LMD,473.2,0,0,0,0.0,31378,0.02,142.0,2691.3,2,2595.0,507.14,311.13,5.5,11.0,LTL,5.5,0.0,0.0,0.0
18580,93,2,1005,1567,VND->FC,1694.7,31378,840,FC->LMD,905.2,0,0,0,0.0,31378,0.02,142.0,2599.9,2,2595.0,507.14,311.13,5.6,11.0,LTL,5.4,0.0,0.0,0.0
18580,94,2,1001,1563,VND->FC,20.7,31378,208,FC->LMD,2582.7,0,0,0,0.0,31378,0.02,142.0,2603.4,2,2595.0,507.14,311.13,5.2,11.0,TL,5.8,0.0,0.0,0.0
18580,95,2,1004,1566,VND->FC,2218.1,31378,682,FC->LMD,473.2,0,0,0,0.0,31378,0.02,142.0,2691.3,2,2595.0,507.14,311.13,4.9,11.0,TL,6.1,0.0,0.0,0.0
18580,96,2,1005,1567,VND->FC,1694.7,31378,840,FC->LMD,905.2,0,0,0,0.0,31378,0.02,142.0,2599.9,2,2595.0,507.14,311.13,4.7,11.0,TL,6.3,0.0,0.0,0.0
18580,97,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31378,682,FC->LMD,473.2,31378,0.04,142.0,2701.9,3,2595.0,507.14,311.13,6.0,11.0,LTL,5.0,0.0,0.0,0.0
18580,98,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31378,682,FC->LMD,473.2,31378,0.04,142.0,2701.9,3,2595.0,507.14,311.13,5.4,11.0,TL,5.6,0.0,0.0,0.0
18624,99,2,31381,1466,VND->LMD,1732.3,0,0,0,0.0,0,0,0,0.0,31381,0.0,615.0,1732.3,1,1732.3,1708.33,805.82,4.5,10.0,LTL,5.5,1.0,714.46,1.0
18624,100,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,615.0,1742.3,2,1732.3,1708.33,805.82,5.0,10.0,LTL,5.0,0.0,0.0,0.0
18624,101,2,1005,1567,VND->FC,1694.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,615.0,1777.9,2,1732.3,1708.33,805.82,4.1,10.0,LTL,5.9,0.0,0.0,0.0
18624,102,2,1007,1569,VND->FC,1310.0,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,615.0,1733.8,2,1732.3,1708.33,805.82,3.9,10.0,LTL,6.1,0.0,0.0,0.0
18624,103,2,1001,1563,VND->FC,20.7,31381,211,FC->LMD,1721.6,0,0,0,0.0,31381,0.02,615.0,1742.3,2,1732.3,1708.33,805.82,3.6,10.0,TL,6.4,0.0,0.0,0.0
18624,104,2,1005,1567,VND->FC,1694.7,31381,843,FC->LMD,83.2,0,0,0,0.0,31381,0.02,615.0,1777.9,2,1732.3,1708.33,805.82,3.6,10.0,TL,6.4,0.0,0.0,0.0
18624,105,2,1007,1569,VND->FC,1310.0,31381,1159,FC->LMD,423.8,0,0,0,0.0,31381,0.02,615.0,1733.8,2,1732.3,1708.33,805.82,3.2,10.0,TL,6.8,0.0,0.0,0.0
18624,106,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,615.0,1787.1,3,1732.3,1708.33,805.82,4.6,10.0,LTL,5.4,0.0,0.0,0.0
18624,107,2,1001,1563,VND->FC,20.7,1005,155,FC->FC,1683.2,31381,843,FC->LMD,83.2,31381,0.04,615.0,1787.1,3,1732.3,1708.33,805.82,4.1,10.0,TL,5.9,0.0,0.0,0.0
18583,108,2,31384,1469,VND->LMD,1965.4,0,0,0,0.0,0,0,0,0.0,31384,0.0,704.0,1965.4,1,1965.4,2011.43,1241.62,5.5,11.0,LTL,5.5,1.0,876.43,1.0
18583,109,2,1001,1563,VND->FC,20.7,31384,214,FC->LMD,1956.2,0,0,0,0.0,31384,0.02,704.0,1976.9,2,1965.4,2011.43,1241.62,5.0,11.0,LTL,6.0,0.0,0.0,0.0
18583,110,2,1004,1566,VND->FC,2218.1,31384,688,FC->LMD,269.6,0,0,0,0.0,31384,0.02,704.0,2487.7,2,1965.4,2011.43,1241.62,5.5,11.0,LTL,5.5,0.0,0.0,0.0
18583,111,2,1007,1569,VND->FC,1310.0,31384,1162,FC->LMD,661.6,0,0,0,0.0,31384,0.02,704.0,1971.6,2,1965.4,2011.43,1241.62,4.9,11.0,LTL,6.1,0.0,0.0,0.0
18583,112,2,1001,1563,VND->FC,20.7,31384,214,FC->LMD,1956.2,0,0,0,0.0,31384,0.02,704.0,1976.9,2,1965.4,2011.43,1241.62,4.1,11.0,TL,6.9,0.0,0.0,0.0
18583,113,2,1004,1566,VND->FC,2218.1,31384,688,FC->LMD,269.6,0,0,0,0.0,31384,0.02,704.0,2487.7,2,1965.4,2011.43,1241.62,4.5,11.0,TL,6.5,0.0,0.0,0.0
18583,114,2,1007,1569,VND->FC,1310.0,31384,1162,FC->LMD,661.6,0,0,0,0.0,31384,0.02,704.0,1971.6,2,1965.4,2011.43,1241.62,3.5999999999999996,11.0,TL,7.4,0.0,0.0,0.0
18583,115,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31384,688,FC->LMD,269.6,31384,0.04,704.0,2498.3,3,1965.4,2011.43,1241.62,6.0,11.0,LTL,5.0,0.0,0.0,0.0
18583,116,2,1001,1563,VND->FC,20.7,1004,154,FC->FC,2208.0,31384,688,FC->LMD,269.6,31384,0.04,704.0,2498.3,3,1965.4,2011.43,1241.62,5.0,11.0,TL,6.0,0.0,0.0,0.0
18626,117,2,31386,1471,VND->LMD,559.1,0,0,0,0.0,0,0,0,0.0,31386,0.0,670.0,559.1,1,559.1,1367.35,911.57,1.5,9.0,LTL,7.5,1.0,378.7,1.0
18626,118,2,1001,1563,VND->FC,20.7,31386,216,FC->LMD,540.4,0,0,0,0.0,31386,0.02,670.0,561.1,2,559.1,1367.35,911.57,2.0,9.0,LTL,7.0,0.0,0.0,0.0
18626,119,2,1006,1568,VND->FC,564.5,31386,1006,FC->LMD,452.4,0,0,0,0.0,31386,0.02,670.0,1016.9,2,559.1,1367.35,911.57,2.5,9.0,LTL,6.5,0.0,0.0,0.0
18626,120,2,1001,1563,VND->FC,20.7,31386,216,FC->LMD,540.4,0,0,0,0.0,31386,0.02,670.0,561.1,2,559.1,1367.35,911.57,1.5,9.0,TL,7.5,0.0,0.0,0.0
18626,121,2,1006,1568,VND->FC,564.5,31386,1006,FC->LMD,452.4,0,0,0,0.0,31386,0.02,670.0,1016.9,2,559.1,1367.35,911.57,1.8,9.0,TL,7.2,0.0,0.0,0.0
18626,122,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31386,1006,FC->LMD,452.4,31386,0.04,670.0,1018.6,3,559.1,1367.35,911.57,3.0,9.0,LTL,6.0,0.0,0.0,0.0
18626,123,2,1001,1563,VND->FC,20.7,1006,156,FC->FC,545.5,31386,1006,FC->LMD,452.4,31386,0.04,670.0,1018.6,3,559.1,1367.35,911.57,2.3,9.0,TL,6.7,0.0,0.0,0.0
18628,124,2,31390,1475,VND->LMD,1733.2,0,0,0,0.0,0,0,0,0.0,31390,0.0,551.0,1733.2,1,1733.2,1967.86,1479.59,4.5,11.0,LTL,6.5,1.0,655.72,1.0
