demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,handling_per_lb,wgt,pathDist,arcCt,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
16638,34,1,1001,150,VND->FC,68.2,31344,174,FC->LMD,1269.5,0,0,0,0.0,31344,0.02,391.0,1337.7,2,1318.0,1117.14,839.95,2.8,10.0,TL,7.2,0.0,0.0,0.0
16638,35,1,1007,1098,VND->FC,1356.6,31344,1122,FC->LMD,250.6,0,0,0,0.0,31344,0.02,391.0,1607.1999999999998,2,1318.0,1117.14,839.95,3.0,10.0,TL,7.0,0.0,0.0,0.0
16638,36,1,1001,150,VND->FC,68.2,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,391.0,1618.6,3,1318.0,1117.14,839.95,4.4,10.0,LTL,5.6,0.0,0.0,0.0
16638,37,1,1001,150,VND->FC,68.2,1007,157,FC->FC,1299.8,31344,1122,FC->LMD,250.6,31344,0.04,391.0,1618.6,3,1318.0,1117.14,839.95,3.4,10.0,TL,6.6,0.0,0.0,0.0
16639,38,1,31345,17,VND->LMD,2384.8,0,0,0,0.0,0,0,0,0.0,31345,0.0,236.0,2384.8,1,2384.8,694.12,408.31,5.5,11.0,LTL,5.5,1.0,467.61,1.0
16639,39,1,1001,150,VND->FC,68.2,31345,175,FC->LMD,2327.5,0,0,0,0.0,31345,0.02,236.0,2395.7,2,2384.8,694.12,408.31,6.0,11.0,LTL,5.0,0.0,0.0,0.0
16639,40,1,1004,624,VND->FC,2264.8,31345,649,FC->LMD,122.5,0,0,0,0.0,31345,0.02,236.0,2387.3,2,2384.8,694.12,408.31,5.1,11.0,LTL,5.9,0.0,0.0,0.0
16639,41,1,1007,1098,VND->FC,1356.6,31345,1123,FC->LMD,1028.2,0,0,0,0.0,31345,0.02,236.0,2384.8,2,2384.8,694.12,408.31,5.0,11.0,LTL,6.0,0.0,0.0,0.0
16639,42,1,1001,150,VND->FC,68.2,31345,175,FC->LMD,2327.5,0,0,0,0.0,31345,0.02,236.0,2395.7,2,2384.8,694.12,408.31,4.7,11.0,TL,6.3,0.0,0.0,0.0
16639,43,1,1004,624,VND->FC,2264.8,31345,649,FC->LMD,122.5,0,0,0,0.0,31345,0.02,236.0,2387.3,2,2384.8,694.12,408.31,4.6,11.0,TL,6.4,0.0,0.0,0.0
16639,44,1,1007,1098,VND->FC,1356.6,31345,1123,FC->LMD,1028.2,0,0,0,0.0,31345,0.02,236.0,2384.8,2,2384.8,694.12,408.31,4.4,11.0,TL,6.6,0.0,0.0,0.0
16639,45,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31345,649,FC->LMD,122.5,31345,0.04,236.0,2398.7,3,2384.8,694.12,408.31,5.5,11.0,LTL,5.5,0.0,0.0,0.0
16639,46,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31345,649,FC->LMD,122.5,31345,0.04,236.0,2398.7,3,2384.8,694.12,408.31,5.0,11.0,TL,6.0,0.0,0.0,0.0
16727,47,1,31346,18,VND->LMD,2141.9,0,0,0,0.0,0,0,0,0.0,31346,0.0,170.0,2141.9,1,2141.9,809.52,415.14,5.5,11.0,LTL,5.5,1.0,357.87,1.0
16727,48,1,1001,150,VND->FC,68.2,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,170.0,2154.4,2,2141.9,809.52,415.14,6.0,11.0,LTL,5.0,0.0,0.0,0.0
16727,49,1,1004,624,VND->FC,2264.8,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,170.0,2400.7000000000003,2,2141.9,809.52,415.14,5.1,11.0,LTL,5.9,0.0,0.0,0.0
16727,50,1,1007,1098,VND->FC,1356.6,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,170.0,2144.0,2,2141.9,809.52,415.14,5.0,11.0,LTL,6.0,0.0,0.0,0.0
16727,51,1,1001,150,VND->FC,68.2,31346,176,FC->LMD,2086.2,0,0,0,0.0,31346,0.02,170.0,2154.4,2,2141.9,809.52,415.14,4.3,11.0,TL,6.7,0.0,0.0,0.0
16727,52,1,1004,624,VND->FC,2264.8,31346,650,FC->LMD,135.9,0,0,0,0.0,31346,0.02,170.0,2400.7000000000003,2,2141.9,809.52,415.14,4.6,11.0,TL,6.4,0.0,0.0,0.0
16727,53,1,1007,1098,VND->FC,1356.6,31346,1124,FC->LMD,787.4,0,0,0,0.0,31346,0.02,170.0,2144.0,2,2141.9,809.52,415.14,3.9,11.0,TL,7.1,0.0,0.0,0.0
16727,54,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,170.0,2412.1,3,2141.9,809.52,415.14,5.5,11.0,LTL,5.5,0.0,0.0,0.0
16727,55,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31346,650,FC->LMD,135.9,31346,0.04,170.0,2412.1,3,2141.9,809.52,415.14,5.0,11.0,TL,6.0,0.0,0.0,0.0
16696,56,1,31348,20,VND->LMD,2300.4,0,0,0,0.0,0,0,0,0.0,31348,0.0,185.0,2300.4,1,2300.4,770.83,456.11,5.5,11.0,LTL,5.5,1.0,395.84,1.0
16696,57,1,1001,150,VND->FC,68.2,31348,178,FC->LMD,2240.9,0,0,0,0.0,31348,0.02,185.0,2309.1,2,2300.4,770.83,456.11,6.0,11.0,LTL,5.0,0.0,0.0,0.0
16696,58,1,1004,624,VND->FC,2264.8,31348,652,FC->LMD,167.5,0,0,0,0.0,31348,0.02,185.0,2432.3,2,2300.4,770.83,456.11,5.1,11.0,LTL,5.9,0.0,0.0,0.0
16696,59,1,1007,1098,VND->FC,1356.6,31348,1126,FC->LMD,951.1,0,0,0,0.0,31348,0.02,185.0,2307.7,2,2300.4,770.83,456.11,5.0,11.0,LTL,6.0,0.0,0.0,0.0
16696,60,1,1001,150,VND->FC,68.2,31348,178,FC->LMD,2240.9,0,0,0,0.0,31348,0.02,185.0,2309.1,2,2300.4,770.83,456.11,4.6,11.0,TL,6.4,0.0,0.0,0.0
16696,61,1,1004,624,VND->FC,2264.8,31348,652,FC->LMD,167.5,0,0,0,0.0,31348,0.02,185.0,2432.3,2,2300.4,770.83,456.11,4.6,11.0,TL,6.4,0.0,0.0,0.0
16696,62,1,1007,1098,VND->FC,1356.6,31348,1126,FC->LMD,951.1,0,0,0,0.0,31348,0.02,185.0,2307.7,2,2300.4,770.83,456.11,4.2,11.0,TL,6.8,0.0,0.0,0.0
16696,63,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31348,652,FC->LMD,167.5,31348,0.04,185.0,2443.7,3,2300.4,770.83,456.11,5.5,11.0,LTL,5.5,0.0,0.0,0.0
16696,64,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31348,652,FC->LMD,167.5,31348,0.04,185.0,2443.7,3,2300.4,770.83,456.11,5.0,11.0,TL,6.0,0.0,0.0,0.0
16728,65,1,31349,21,VND->LMD,1939.1,0,0,0,0.0,0,0,0,0.0,31349,0.0,835.0,1939.1,1,1939.1,1855.56,1152.52,4.5,10.0,LTL,5.5,1.0,998.94,1.0
16728,66,1,1001,150,VND->FC,68.2,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,835.0,1943.6,2,1939.1,1855.56,1152.52,5.0,10.0,LTL,5.0,0.0,0.0,0.0
16728,67,1,1003,466,VND->FC,1942.4,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,835.0,1956.3,2,1939.1,1855.56,1152.52,4.5,10.0,LTL,5.5,0.0,0.0,0.0
16728,68,1,1001,150,VND->FC,68.2,31349,179,FC->LMD,1875.4,0,0,0,0.0,31349,0.02,835.0,1943.6,2,1939.1,1855.56,1152.52,3.9,10.0,TL,6.1,0.0,0.0,0.0
16728,69,1,1003,466,VND->FC,1942.4,31349,495,FC->LMD,13.9,0,0,0,0.0,31349,0.02,835.0,1956.3,2,1939.1,1855.56,1152.52,4.0,10.0,TL,6.0,0.0,0.0,0.0
16728,70,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,835.0,1960.6,3,1939.1,1855.56,1152.52,4.9,10.0,LTL,5.1,0.0,0.0,0.0
16728,71,1,1001,150,VND->FC,68.2,1003,153,FC->FC,1878.5,31349,495,FC->LMD,13.9,31349,0.04,835.0,1960.6,3,1939.1,1855.56,1152.52,4.4,10.0,TL,5.6,0.0,0.0,0.0
16729,72,1,31350,22,VND->LMD,1522.7,0,0,0,0.0,0,0,0,0.0,31350,0.0,226.0,1522.7,1,1522.7,1506.67,818.84,3.5,11.0,LTL,7.5,1.0,323.74,1.0
16729,73,1,1001,150,VND->FC,68.2,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,226.0,1546.3,2,1522.7,1506.67,818.84,4.0,11.0,LTL,7.0,0.0,0.0,0.0
16729,74,1,1005,782,VND->FC,1737.0,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,226.0,2107.7,2,1522.7,1506.67,818.84,4.7,11.0,LTL,6.3,0.0,0.0,0.0
16729,75,1,1001,150,VND->FC,68.2,31350,180,FC->LMD,1478.1,0,0,0,0.0,31350,0.02,226.0,1546.3,2,1522.7,1506.67,818.84,3.2,11.0,TL,7.8,0.0,0.0,0.0
16729,76,1,1005,782,VND->FC,1737.0,31350,812,FC->LMD,370.7,0,0,0,0.0,31350,0.02,226.0,2107.7,2,1522.7,1506.67,818.84,3.9000000000000004,11.0,TL,7.1,0.0,0.0,0.0
16729,77,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,226.0,2122.1,3,1522.7,1506.67,818.84,5.1,11.0,LTL,5.9,0.0,0.0,0.0
16729,78,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31350,812,FC->LMD,370.7,31350,0.04,226.0,2122.1,3,1522.7,1506.67,818.84,4.3,11.0,TL,6.7,0.0,0.0,0.0
16697,79,1,31351,23,VND->LMD,320.6,0,0,0,0.0,0,0,0,0.0,31351,0.0,540.0,320.6,1,320.6,2000.0,1481.48,1.5,6.0,LTL,4.5,1.0,253.14,1.0
16697,80,1,1001,150,VND->FC,68.2,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,540.0,444.8,2,320.6,2000.0,1481.48,2.0,6.0,LTL,4.0,0.0,0.0,0.0
16697,81,1,1001,150,VND->FC,68.2,31351,181,FC->LMD,376.6,0,0,0,0.0,31351,0.02,540.0,444.8,2,320.6,2000.0,1481.48,1.2,6.0,TL,4.8,0.0,0.0,0.0
16698,82,1,31355,27,VND->LMD,11.5,0,0,0,0.0,0,0,0,0.0,31355,0.0,306.0,11.5,1,11.5,874.29,359.79,1.0,5.0,LTL,4.0,1.0,111.35,1.0
16698,83,1,1001,150,VND->FC,68.2,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,306.0,126.9,2,11.5,874.29,359.79,1.5,5.0,LTL,3.5,0.0,0.0,0.0
16698,84,1,1001,150,VND->FC,68.2,31355,185,FC->LMD,58.7,0,0,0,0.0,31355,0.02,306.0,126.9,2,11.5,874.29,359.79,1.0,5.0,TL,4.0,0.0,0.0,0.0
16641,85,1,31356,28,VND->LMD,1620.4,0,0,0,0.0,0,0,0,0.0,31356,0.0,188.0,1620.4,1,1620.4,1044.44,593.43,4.5,11.0,LTL,6.5,1.0,305.37,1.0
16641,86,1,1001,150,VND->FC,68.2,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,188.0,1647.2,2,1620.4,1044.44,593.43,5.0,11.0,LTL,6.0,0.0,0.0,0.0
16641,87,1,1005,782,VND->FC,1737.0,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,188.0,2165.3,2,1620.4,1044.44,593.43,4.7,11.0,LTL,6.3,0.0,0.0,0.0
16641,88,1,1006,940,VND->FC,571.0,31356,976,FC->LMD,1071.8,0,0,0,0.0,31356,0.02,188.0,1642.8,2,1620.4,1044.44,593.43,3.5,11.0,LTL,7.5,0.0,0.0,0.0
16641,89,1,1001,150,VND->FC,68.2,31356,186,FC->LMD,1579.0,0,0,0,0.0,31356,0.02,188.0,1647.2,2,1620.4,1044.44,593.43,3.4,11.0,TL,7.6,0.0,0.0,0.0
16641,90,1,1005,782,VND->FC,1737.0,31356,818,FC->LMD,428.3,0,0,0,0.0,31356,0.02,188.0,2165.3,2,1620.4,1044.44,593.43,4.0,11.0,TL,7.0,0.0,0.0,0.0
16641,91,1,1006,940,VND->FC,571.0,31356,976,FC->LMD,1071.8,0,0,0,0.0,31356,0.02,188.0,1642.8,2,1620.4,1044.44,593.43,2.9,11.0,TL,8.1,0.0,0.0,0.0
16641,92,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,188.0,2179.7000000000003,3,1620.4,1044.44,593.43,5.1,11.0,LTL,5.9,0.0,0.0,0.0
16641,93,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31356,818,FC->LMD,428.3,31356,0.04,188.0,2179.7000000000003,3,1620.4,1044.44,593.43,4.4,11.0,TL,6.6,0.0,0.0,0.0
16699,94,1,31357,29,VND->LMD,965.3,0,0,0,0.0,0,0,0,0.0,31357,0.0,179.0,965.3,1,965.3,365.31,278.86,2.5,8.0,LTL,5.5,1.0,209.33,1.0
16699,95,1,1001,150,VND->FC,68.2,31357,187,FC->LMD,993.0,0,0,0,0.0,31357,0.02,179.0,1061.2,2,965.3,365.31,278.86,3.0,8.0,LTL,5.0,0.0,0.0,0.0
16699,96,1,1008,1256,VND->FC,807.8,31357,1293,FC->LMD,171.5,0,0,0,0.0,31357,0.02,179.0,979.3,2,965.3,365.31,278.86,2.5,8.0,LTL,5.5,0.0,0.0,0.0
16699,97,1,1001,150,VND->FC,68.2,31357,187,FC->LMD,993.0,0,0,0,0.0,31357,0.02,179.0,1061.2,2,965.3,365.31,278.86,2.3,8.0,TL,5.7,0.0,0.0,0.0
16699,98,1,1008,1256,VND->FC,807.8,31357,1293,FC->LMD,171.5,0,0,0,0.0,31357,0.02,179.0,979.3,2,965.3,365.31,278.86,2.0,8.0,TL,6.0,0.0,0.0,0.0
16699,99,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31357,1293,FC->LMD,171.5,31357,0.04,179.0,1080.2,3,965.3,365.31,278.86,3.0,8.0,LTL,5.0,0.0,0.0,0.0
16699,100,1,1001,150,VND->FC,68.2,1008,158,FC->FC,840.5,31357,1293,FC->LMD,171.5,31357,0.04,179.0,1080.2,3,965.3,365.31,278.86,2.5,8.0,TL,5.5,0.0,0.0,0.0
16642,101,1,31360,32,VND->LMD,1186.2,0,0,0,0.0,0,0,0,0.0,31360,0.0,112.0,1186.2,1,1186.2,373.33,215.8,3.5,9.0,LTL,5.5,1.0,191.81,1.0
16642,102,1,1001,150,VND->FC,68.2,31360,190,FC->LMD,1123.1,0,0,0,0.0,31360,0.02,112.0,1191.3,2,1186.2,373.33,215.8,4.0,9.0,LTL,5.0,0.0,0.0,0.0
16642,103,1,1002,308,VND->FC,1258.5,31360,348,FC->LMD,187.6,0,0,0,0.0,31360,0.02,112.0,1446.1,2,1186.2,373.33,215.8,3.3,9.0,LTL,5.7,0.0,0.0,0.0
16642,104,1,1001,150,VND->FC,68.2,31360,190,FC->LMD,1123.1,0,0,0,0.0,31360,0.02,112.0,1191.3,2,1186.2,373.33,215.8,2.5,9.0,TL,6.5,0.0,0.0,0.0
16642,105,1,1002,308,VND->FC,1258.5,31360,348,FC->LMD,187.6,0,0,0,0.0,31360,0.02,112.0,1446.1,2,1186.2,373.33,215.8,2.8,9.0,TL,6.2,0.0,0.0,0.0
16642,106,1,1001,150,VND->FC,68.2,1002,152,FC->FC,1192.3,31360,348,FC->LMD,187.6,31360,0.04,112.0,1448.1,3,1186.2,373.33,215.8,3.7,9.0,LTL,5.3,0.0,0.0,0.0
16642,107,1,1001,150,VND->FC,68.2,1002,152,FC->FC,1192.3,31360,348,FC->LMD,187.6,31360,0.04,112.0,1448.1,3,1186.2,373.33,215.8,3.2,9.0,TL,5.8,0.0,0.0,0.0
16700,108,1,31361,33,VND->LMD,2339.6,0,0,0,0.0,0,0,0,0.0,31361,0.0,318.0,2339.6,1,2339.6,815.38,566.24,5.5,10.0,LTL,4.5,1.0,555.86,1.0
16700,109,1,1001,150,VND->FC,68.2,31361,191,FC->LMD,2284.6,0,0,0,0.0,31361,0.02,318.0,2352.8,2,2339.6,815.38,566.24,6.0,10.0,LTL,4.0,0.0,0.0,0.0
16700,110,1,1004,624,VND->FC,2264.8,31361,665,FC->LMD,126.0,0,0,0,0.0,31361,0.02,318.0,2390.8,2,2339.6,815.38,566.24,5.1,10.0,LTL,4.9,0.0,0.0,0.0
16700,111,1,1005,782,VND->FC,1737.0,31361,823,FC->LMD,604.2,0,0,0,0.0,31361,0.02,318.0,2341.2,2,2339.6,815.38,566.24,4.7,10.0,LTL,5.3,0.0,0.0,0.0
16700,112,1,1001,150,VND->FC,68.2,31361,191,FC->LMD,2284.6,0,0,0,0.0,31361,0.02,318.0,2352.8,2,2339.6,815.38,566.24,4.7,10.0,TL,5.3,0.0,0.0,0.0
16700,113,1,1004,624,VND->FC,2264.8,31361,665,FC->LMD,126.0,0,0,0,0.0,31361,0.02,318.0,2390.8,2,2339.6,815.38,566.24,4.6,10.0,TL,5.4,0.0,0.0,0.0
16700,114,1,1005,782,VND->FC,1737.0,31361,823,FC->LMD,604.2,0,0,0,0.0,31361,0.02,318.0,2341.2,2,2339.6,815.38,566.24,4.300000000000001,10.0,TL,5.699999999999999,0.0,0.0,0.0
16700,115,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31361,665,FC->LMD,126.0,31361,0.04,318.0,2402.2,3,2339.6,815.38,566.24,5.5,10.0,LTL,4.5,0.0,0.0,0.0
16700,116,1,1001,150,VND->FC,68.2,1004,154,FC->FC,2208.0,31361,665,FC->LMD,126.0,31361,0.04,318.0,2402.2,3,2339.6,815.38,566.24,5.0,10.0,TL,5.0,0.0,0.0,0.0
16701,117,1,31362,34,VND->LMD,1594.8,0,0,0,0.0,0,0,0,0.0,31362,0.0,474.0,1594.8,1,1594.8,1634.48,364.84,4.5,9.0,LTL,4.5,1.0,549.88,1.0
16701,118,1,1001,150,VND->FC,68.2,31362,192,FC->LMD,1536.6,0,0,0,0.0,31362,0.02,474.0,1604.8,2,1594.8,1634.48,364.84,5.0,9.0,LTL,4.0,0.0,0.0,0.0
16701,119,1,1005,782,VND->FC,1737.0,31362,824,FC->LMD,230.9,0,0,0,0.0,31362,0.02,474.0,1967.9,2,1594.8,1634.48,364.84,4.7,9.0,LTL,4.3,0.0,0.0,0.0
16701,120,1,1007,1098,VND->FC,1356.6,31362,1140,FC->LMD,243.7,0,0,0,0.0,31362,0.02,474.0,1600.3,2,1594.8,1634.48,364.84,4.0,9.0,LTL,5.0,0.0,0.0,0.0
16701,121,1,1001,150,VND->FC,68.2,31362,192,FC->LMD,1536.6,0,0,0,0.0,31362,0.02,474.0,1604.8,2,1594.8,1634.48,364.84,3.3,9.0,TL,5.7,0.0,0.0,0.0
16701,122,1,1005,782,VND->FC,1737.0,31362,824,FC->LMD,230.9,0,0,0,0.0,31362,0.02,474.0,1967.9,2,1594.8,1634.48,364.84,3.7,9.0,TL,5.3,0.0,0.0,0.0
16701,123,1,1007,1098,VND->FC,1356.6,31362,1140,FC->LMD,243.7,0,0,0,0.0,31362,0.02,474.0,1600.3,2,1594.8,1634.48,364.84,3.0,9.0,TL,6.0,0.0,0.0,0.0
16701,124,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31362,824,FC->LMD,230.9,31362,0.04,474.0,1982.3,3,1594.8,1634.48,364.84,5.1,9.0,LTL,3.9000000000000004,0.0,0.0,0.0
16701,125,1,1001,150,VND->FC,68.2,1005,155,FC->FC,1683.2,31362,824,FC->LMD,230.9,31362,0.04,474.0,1982.3,3,1594.8,1634.48,364.84,4.1,9.0,TL,4.9,0.0,0.0,0.0
